density_threshold,distance_threshold,umap_n_components,NMI,embedding
0.4507492148368627,0.8925217709763125,8,0.6364766050688413,BERT
0.48683261460896776,0.9221960746197061,8,0.6364766050688413,BERT
0.6322082540106715,0.4700609695793671,8,0.5320902877598539,BERT
0.7018429382442775,0.9579485325322507,8,0.6364766050688413,BERT
0.6693545401398241,0.8379575007928527,8,0.6156708314202065,BERT
0.5896129183003612,0.9093021477590874,8,0.6364766050688413,BERT
0.5481435158435274,0.8815312846170532,8,0.6364766050688413,BERT
0.5748104790971189,0.8647955292466654,8,0.6364766050688413,BERT
0.5177750906309465,0.816484699110553,8,0.5937469202138436,BERT
0.6462497251892338,0.9307920732764119,8,0.6364766050688413,BERT
0.6097598403924933,0.8957496704348965,8,0.6364766050688413,BERT
0.6254265162555136,0.8495383685079618,8,0.6156708314202065,BERT
0.48058773505125546,0.7923198870516198,2,0.6011769201814811,BERT
0.5571374822764877,0.9820152237733006,8,0.6364766050688413,BERT
0.68533785081149,0.9455712426570624,8,0.6364766050688413,BERT
0.5739883738262644,0.9162507357806373,8,0.6364766050688413,BERT
0.5338513912430477,0.8705835582972041,8,0.6364766050688413,BERT
0.6540627776576728,0.9268660615742277,8,0.6364766050688413,BERT
0.6658809881002968,0.8949626667199576,8,0.6364766050688413,BERT
0.7319823340723796,0.369135165288486,8,0.4823262573484107,BERT
0.6380855377662468,0.9488655135370105,8,0.6364766050688413,BERT
0.7011998686159204,0.9126938211078751,8,0.6364766050688413,BERT
0.5968055621928394,0.6477501400016946,8,0.5666070067086934,BERT
0.681326136818382,0.9639304279571789,8,0.6364766050688413,BERT
0.5106532758370462,0.8777549239175491,16,0.6042280945576664,BERT
0.35297007252412704,0.9332244501456376,4,0.6034296154851907,BERT
0.8225908956042127,0.767272561673443,16,0.612439899335807,word2vec
0.1061552902138996,0.8746804827741883,16,0.6248100975405648,word2vec
0.9975534407962308,0.5606593049923649,16,0.5853992681523442,word2vec
0.8103566652458367,0.3936786849099943,8,0.5267427986398047,word2vec
0.7392018804879269,0.4957099565833298,4,0.5493538411253008,word2vec
0.4800527406264651,0.48692532326396104,8,0.5459704621427915,word2vec
0.09491857744152633,0.5006300139211476,8,0.549154765931213,word2vec
0.7171965059677223,0.24419859975911914,2,0.4888273223642292,word2vec
0.18226245062236068,0.3293621601464695,2,0.5279916240615745,word2vec
0.5267644329183784,0.4082366876383342,8,0.5325785159803358,word2vec
0.03792013058427646,0.9660551888164052,16,0.6248100975405648,word2vec
0.032909159708460284,0.9899358630350795,16,0.6248100975405648,word2vec
0.21783736538017484,0.9580467784738484,16,0.6248100975405648,word2vec
0.024593147659009152,0.030042423663292128,16,0.3304501868783607,word2vec
0.3020200692764281,0.8090580352737451,4,0.6126279112813939,word2vec
0.31231735701499524,0.832056110522565,16,0.6248100975405648,word2vec
0.013675601151489036,0.6488868002422813,16,0.5972721367044918,word2vec
0.1446945269230533,0.9175592291894908,16,0.6248100975405648,word2vec
0.23109819673495213,0.7380601305120582,2,0.5730480043128173,word2vec
0.13409642341209027,0.8795154330592715,4,0.62618201625574,word2vec
0.3550201790660301,0.8608389176544426,4,0.62618201625574,word2vec
0.32754532219548216,0.8689195449596229,4,0.62618201625574,word2vec
0.3677166934032243,0.8752720754144034,4,0.62618201625574,word2vec
0.37546751566761205,0.7059730789256039,4,0.5883440423134462,word2vec
0.26697864828187207,0.8476029491524287,4,0.62618201625574,word2vec
0.1654753015827163,0.6836026568019371,4,0.5883440423134462,word2vec
0.4054123988417691,0.7948317010364695,4,0.6126279112813939,word2vec
0.22635025175749945,0.9000306447146336,4,0.62618201625574,word2vec
0.2773480265945443,0.6255859212907008,4,0.5810750282830249,word2vec
0.4601102893152197,0.7806387890225933,4,0.6058667755673155,word2vec
0.5816665898583111,0.756882775230509,4,0.6058667755673155,word2vec
0.3379749354293688,0.8759505498544032,4,0.62618201625574,word2vec
0.39528150309978793,0.9255982625177535,4,0.6329778931264555,word2vec
0.409502830324916,0.9195583264163628,4,0.6329778931264555,word2vec
0.4408651648841768,0.9909266420357482,4,0.6438784716826024,word2vec
0.5585694317210506,0.9887762427205569,4,0.6438784716826024,word2vec
0.43923631019013964,0.9987406514638606,4,0.6438784716826024,word2vec
0.5646710010951649,0.9948914781818168,4,0.6438784716826024,word2vec
0.5969527788206467,0.9739514543850483,8,0.6408770200239913,word2vec
0.5319400314767426,0.9564837670439932,2,0.605886223335945,word2vec
0.6296284873054574,0.9708028840497716,4,0.6329778931264555,word2vec
0.45698618930064044,0.9949155707642593,8,0.6522272893262592,word2vec
0.4556910634612853,0.9287240715949978,8,0.633970867838684,word2vec
0.50195555020601,0.9950405385687634,8,0.6522272893262592,word2vec
0.5025139815564942,0.9986688204504853,8,0.6522272893262592,word2vec
0.48495248526115065,0.81431941385601,8,0.6303429702951469,word2vec
0.5066889867692036,0.9385060095247363,8,0.633970867838684,word2vec
0.6478423656898639,0.9941176069916509,8,0.6522272893262592,word2vec
0.6485952944281995,0.9243841955114143,8,0.633970867838684,word2vec
0.5149339468888305,0.9492401927706737,8,0.6408770200239913,word2vec
0.7072245985112053,0.8199548836577261,8,0.6329955416845053,word2vec
0.5469520174973681,0.9869230219245164,8,0.6522272893262592,word2vec
0.4891830654940538,0.9993865706759518,8,0.6522272893262592,word2vec
0.4995644804875798,0.8974016656865834,8,0.633970867838684,word2vec
0.5413498857391341,0.9526421767538987,8,0.6408770200239913,word2vec
0.4862043630441146,0.8413949788330519,8,0.633970867838684,word2vec
0.6077879242002384,0.9994696157438379,8,0.6522272893262592,word2vec
0.546490722194765,0.898483302982251,8,0.633970867838684,word2vec
0.6487234004309124,0.9609395419915908,8,0.6408770200239913,word2vec
0.42628856801201553,0.8593099669165857,8,0.633970867838684,word2vec
0.45810903763658556,0.9154594433299564,8,0.633970867838684,word2vec
0.607011831549559,0.995926485553262,8,0.6522272893262592,word2vec
0.5778377839521324,0.962472544665775,8,0.6408770200239913,word2vec
0.5163459350295854,0.9419140282289129,8,0.633970867838684,word2vec
0.6238627011187109,0.9031644094735488,8,0.633970867838684,word2vec
0.6766730485389457,0.9945294006211046,8,0.6522272893262592,word2vec
0.767545416055691,0.8816756244217798,2,0.5936572592177608,word2vec
0.5980401274396024,0.8466343052284213,8,0.633970867838684,word2vec
0.4779723275968781,0.9532748399802548,8,0.6408770200239913,word2vec
0.5512282091943105,0.899614527477663,8,0.633970867838684,word2vec
0.38034098493896346,0.9666812756110886,8,0.6408770200239913,word2vec
0.6018059906912668,0.9936385930029569,8,0.6522272893262592,word2vec
0.5217273624192638,0.9959257105693695,8,0.6522272893262592,word2vec
0.5770335360069345,0.9267694312071193,8,0.633970867838684,word2vec
0.5501170005820318,0.973733512714415,16,0.6248100975405648,word2vec
0.4213797312314662,0.9430389332464386,8,0.633970867838684,word2vec
0.47761533186868155,0.9992035795659526,2,0.6320041701345753,word2vec
0.6728762007084499,0.8593878785744394,8,0.633970867838684,word2vec
0.6159846209858353,0.8848487945769776,8,0.633970867838684,word2vec
0.5835592932208241,0.9711100758119067,8,0.6408770200239913,word2vec
0.5280948362817454,0.9255901919285088,8,0.633970867838684,word2vec
0.6860266653115853,0.9977848681209475,8,0.6522272893262592,word2vec
0.6467314271137353,0.974927121869418,8,0.6408770200239913,word2vec
0.735499867774727,0.9408920788464198,8,0.633970867838684,word2vec
0.6136136755252066,0.9147156125572524,8,0.633970867838684,word2vec
0.5660049816397795,0.9728809546236502,16,0.6248100975405648,word2vec
0.4974935757013723,0.9480895120525965,8,0.6408770200239913,word2vec
0.6704441226059351,0.9726110425457676,8,0.6408770200239913,word2vec
0.45079643149528736,0.8843583513335007,8,0.633970867838684,word2vec
0.631921517872195,0.9972761215815694,2,0.6320041701345753,word2vec
0.533236377986896,0.8290728539580585,8,0.633970867838684,word2vec
0.6027874383799517,0.994706851346939,8,0.6522272893262592,word2vec
0.593745011303208,0.9417225009388065,8,0.633970867838684,word2vec
0.5645521052903419,0.9800578823771031,8,0.6408770200239913,word2vec
0.5088376718574097,0.9096270827300862,8,0.633970867838684,word2vec
0.607619959779295,0.9584069413286428,8,0.6408770200239913,word2vec
0.47816711882331453,0.998821376980738,8,0.6522272893262592,word2vec
0.5461241146157316,0.9307098179835595,8,0.633970867838684,word2vec
0.7010129703893124,0.9809093961334856,8,0.6522272893262592,word2vec
0.6343591243849194,0.9495165861335298,16,0.6248100975405648,word2vec
0.5787264760570406,0.9056955376552855,8,0.633970867838684,word2vec
0.5311247670349067,0.999227405118563,8,0.6522272893262592,word2vec
0.5160832136363005,0.981394165851013,8,0.6522272893262592,word2vec
0.6671437773603062,0.9609198974704635,8,0.6408770200239913,word2vec
0.47038233532186724,0.9299986832131144,8,0.633970867838684,word2vec
0.4964929883176108,0.9800887269358324,8,0.6408770200239913,word2vec
0.4250870113220629,0.9555298147504744,8,0.6408770200239913,word2vec
0.4427254713533459,0.9337079966945633,8,0.633970867838684,word2vec
0.5611464921975675,0.9823348139897194,2,0.6320041701345753,word2vec
0.5924356953488782,0.9119593963014179,8,0.633970867838684,word2vec
0.5197311659487655,0.8768419375417236,8,0.633970867838684,word2vec
0.6124586103851942,0.9965235902388063,8,0.6522272893262592,word2vec
0.6574377029719832,0.965412029751633,8,0.6408770200239913,word2vec
0.6904683513376836,0.9832547588546022,8,0.6522272893262592,word2vec
0.684747217353533,0.9997217058449153,8,0.6522272893262592,word2vec
0.7170741059786524,0.9502853091120296,8,0.6408770200239913,word2vec
0.6435316780368495,0.9350371080978278,8,0.633970867838684,word2vec
0.629098138241143,0.9999048212593656,8,0.6522272893262592,word2vec
0.6609274547264344,0.9710375514118831,8,0.6408770200239913,word2vec
0.49698751916535144,0.8920526712564403,16,0.6248100975405648,word2vec
0.5792691049707833,0.9197473648867738,8,0.633970867838684,word2vec
0.6006304217274006,0.9586834308294223,8,0.6408770200239913,word2vec
0.5389397772285641,0.982449269797322,8,0.6522272893262592,word2vec
0.6126560527576028,0.9467084323323868,8,0.6408770200239913,word2vec
0.6852461994842853,0.9822372650323906,8,0.6522272893262592,word2vec
0.4660285155805692,0.9982652190008957,8,0.6522272893262592,word2vec
0.6446410262165145,0.9610379733721759,8,0.6408770200239913,word2vec
0.5612760171258713,0.9379239639141784,8,0.633970867838684,word2vec
0.5913656974269154,0.9675177707052546,8,0.6408770200239913,word2vec
0.5455528813838879,0.9036506142611718,2,0.605886223335945,word2vec
0.7321022706762217,0.9815070141077007,8,0.6522272893262592,word2vec
0.5130200451230229,0.9983721344492504,8,0.6522272893262592,word2vec
0.48637182188353095,0.9622509709630219,8,0.6408770200239913,word2vec
0.4673588271250507,0.9854134304265831,8,0.6522272893262592,word2vec
0.4469852164450251,0.9976163496075733,8,0.6522272893262592,word2vec
0.525997455212615,0.944162417790425,8,0.633970867838684,word2vec
0.6250180971077874,0.9995737131375835,8,0.6522272893262592,word2vec
0.47896611481740586,0.9241787167488392,8,0.633970867838684,word2vec
0.5686742694713238,0.5529412896307978,8,0.5689107503523498,word2vec
0.4098885969265045,0.7746925131056779,8,0.6231408878014902,word2vec
0.4994110054737827,0.9700084982114073,8,0.6408770200239913,word2vec
0.7170800087027219,0.9771139287519088,8,0.6408770200239913,word2vec
0.6643492280461726,0.9556609859652972,8,0.6408770200239913,word2vec
0.6917893999482746,0.9996739883321146,8,0.6522272893262592,word2vec
0.7462351429225365,0.9716117474385427,8,0.6408770200239913,word2vec
0.7061129722745633,0.9351720960570794,8,0.633970867838684,word2vec
0.6034632734485185,0.9786209613268909,8,0.6408770200239913,word2vec
0.6549289646877393,0.9512538501128345,8,0.6408770200239913,word2vec
0.6324150358253333,0.918237957980396,8,0.633970867838684,word2vec
0.5793429287338048,0.719456664325959,8,0.6043907674518342,word2vec
0.5418164177438975,0.9843428230874843,16,0.6248100975405648,word2vec
0.524119537778179,0.9962636759062942,8,0.6522272893262592,word2vec
0.4906194878628025,0.9598129996294497,8,0.6408770200239913,word2vec
0.5493916711956799,0.9802843489199335,8,0.6522272893262592,word2vec
0.5111024199394923,0.9978126272796274,8,0.6522272893262592,word2vec
0.46199364647455715,0.6601804044735508,8,0.5800587799832132,word2vec
0.4301088601921286,0.9415948079960345,8,0.633970867838684,word2vec
0.6074430359098413,0.8097442083382951,8,0.6303429702951469,word2vec
0.5338152549351629,0.7561456679993597,2,0.5730480043128173,word2vec
0.5657266836978672,0.9647249959111072,8,0.6408770200239913,word2vec
0.6839209075940506,0.9982997452492982,8,0.6522272893262592,word2vec
0.5246327380417969,0.9791644023699054,8,0.6408770200239913,word2vec
0.48275424101731323,0.9809121762057811,8,0.6522272893262592,word2vec
0.5052286375533135,0.9557240529632913,8,0.6408770200239913,word2vec
0.44285925363686796,0.9990981186908438,8,0.6522272893262592,word2vec
0.5939948422793887,0.9703241366869144,8,0.6408770200239913,word2vec
0.5138949915802307,0.9394789404608948,8,0.633970867838684,word2vec
0.555109368800552,0.9807501802991027,8,0.6522272893262592,word2vec
0.6427703944136751,0.9220008283720578,8,0.633970867838684,word2vec
0.4748155500858419,0.9564256595390683,8,0.6408770200239913,word2vec
0.6155923376115063,0.8628825576904926,16,0.6248100975405648,word2vec
0.6296185753823057,0.9997807541927128,8,0.6522272893262592,word2vec
0.5818043258481919,0.9997815584976216,8,0.6522272893262592,word2vec
0.674721483152884,0.9764248184788503,8,0.6408770200239913,word2vec
0.6160925904964292,0.9624685680649852,8,0.6408770200239913,word2vec
0.7017782575601724,0.45306422160225956,8,0.5425948669588332,word2vec
0.6629261797963055,0.9799683939936709,8,0.6408770200239913,word2vec
0.5301542287203815,0.9439112093640538,8,0.633970867838684,word2vec
0.49929377875668257,0.9819867631722056,8,0.6522272893262592,word2vec
0.4543527463951317,0.7994355191716364,8,0.6303429702951469,word2vec
0.5635318564361428,0.9995010454321641,8,0.6522272893262592,word2vec
0.68622393357056,0.9797889837861562,8,0.6408770200239913,word2vec
0.6547541132872553,0.9594835276025352,8,0.6408770200239913,word2vec
0.710359132795874,0.3328322856896858,8,0.4861145288390244,word2vec
0.5983301479218515,0.9820355634520191,8,0.6522272893262592,word2vec
0.6930260522013352,0.9399595815786096,8,0.633970867838684,word2vec
0.6293081158545332,0.9675269347272781,4,0.6329778931264555,word2vec
0.5458379676844505,0.999874727843785,8,0.6522272893262592,word2vec
0.6703097807982616,0.9529901736565192,2,0.605886223335945,word2vec
0.77263315708827,0.9217697262692608,8,0.633970867838684,word2vec
0.49019667816868534,0.9777053039295402,8,0.6408770200239913,word2vec
0.6907674443213188,0.9989921120979599,8,0.6522272893262592,word2vec
0.6770466403504067,0.9846531767866376,8,0.6522272893262592,word2vec
0.644284725474791,0.9657715160069337,8,0.6408770200239913,word2vec
0.7268531202023205,0.9860407510635429,8,0.6522272893262592,word2vec
0.6140965593010743,0.9991203176277045,8,0.6522272893262592,word2vec
0.7041848444984649,0.9522957542267942,8,0.6408770200239913,word2vec
0.5172483342450824,0.9683215833385589,8,0.6408770200239913,word2vec
0.46996050975280146,0.6848689977664244,8,0.5800587799832132,word2vec
0.5726024449185341,0.9415273092129229,8,0.633970867838684,word2vec
0.2953759188167974,0.16562818428599047,8,0.4126786509131945,tfidf
0.45477087568469376,0.35453410118864404,4,0.4769002480633763,tfidf
0.5869278228986039,0.4031904516188137,8,0.4817309634133304,tfidf
0.16904646516969687,0.256701033414644,8,0.4390944469750514,tfidf
0.3073195025776421,0.02040072093283058,16,0.3255580660298822,tfidf
0.9234300508672635,0.9693378600327012,16,0.5382310448092796,tfidf
0.798821175704088,0.9620203348840157,16,0.5382310448092796,tfidf
0.49451267111056213,0.8323908901343947,16,0.5332139892938385,tfidf
0.7202226211469912,0.9106598759694609,16,0.5382310448092796,tfidf
0.8677300467864169,0.562054054163328,4,0.5158499993189222,tfidf
0.8859453235599373,0.7264655669803792,2,0.5358447254259096,tfidf
0.9920042105160062,0.9687540736896684,16,0.5382310448092796,tfidf
0.7466398975402022,0.9853275208519044,16,0.5382310448092796,tfidf
0.9766849885578559,0.7468843079761736,2,0.5358447254259096,tfidf
0.7426306125416474,0.6171064200956375,16,0.5144658346809372,tfidf
0.6407189940715926,0.8395188263283682,16,0.5332139892938385,tfidf
0.8071353465274753,0.9856477761719898,16,0.5382310448092796,tfidf
0.94206484271666,0.6637722856543862,4,0.5196435974536243,tfidf
