n_clusters,epsilon,umap_n_components,NMI,embedding
4,0.5460309152675089,16,0.0,fasttext
4,0.44935985044932497,2,0.0,fasttext
4,0.6136578709853749,4,0.0,fasttext
4,0.3672287955086698,2,0.0,fasttext
4,0.07014559301313439,16,0.0,fasttext
4,0.15261399699850442,8,0.0,fasttext
4,0.4033032095140347,4,0.0,fasttext
4,0.1736205082211017,8,0.0,fasttext
4,0.060386899382683934,8,0.0,fasttext
4,0.2681570746741832,8,0.0,fasttext
4,0.9541347159527416,2,0.0,fasttext
4,0.12557091210347288,4,0.0,fasttext
4,0.23261003023390814,8,0.0,fasttext
4,0.6887375858236341,4,0.0,fasttext
4,0.3443890728940029,2,0.0,fasttext
4,0.4870928509838044,16,0.0,fasttext
4,0.2015806012648748,4,0.0,fasttext
4,0.27663569855509273,8,0.0,fasttext
4,0.3417273614108276,8,0.0,fasttext
4,0.3002068561702733,8,0.0,fasttext
4,0.40442152117822805,8,0.0,fasttext
4,0.2513231370012472,8,0.0,fasttext
4,0.015585550037511567,4,0.0,fasttext
4,0.2252171919763982,2,0.0,fasttext
4,0.32714589812661143,8,0.0,fasttext
4,0.3810868004540767,4,0.0,fasttext
4,0.08908452946908654,16,0.0,fasttext
4,0.1735439628677853,2,0.0,fasttext
4,0.2852305289893394,2,0.0,fasttext
4,0.31954920411677523,2,0.0,fasttext
4,0.13561993655747442,2,0.0,fasttext
4,0.36228874656987103,2,0.0,fasttext
4,0.43712968242717465,8,0.0,fasttext
4,0.2440030988121505,4,0.0,fasttext
4,0.2013008487281282,16,0.0,fasttext
4,0.03825050596268548,8,0.0,fasttext
4,0.2852814834331944,4,0.0,fasttext
4,0.40528515888662664,8,0.0,fasttext
4,0.3149712851034514,8,0.0,fasttext
4,0.4894057316360264,8,0.0,fasttext
4,0.42254122382230097,8,0.0,fasttext
4,0.4619147584127586,2,0.0,fasttext
4,0.3448823885530737,16,0.0,fasttext
4,0.37604011442093344,8,0.0,fasttext
4,0.25707130355454816,4,0.0,fasttext
4,0.22252583495576697,2,0.0,fasttext
4,0.7478710965524579,8,0.0,fasttext
4,0.08430816466949063,4,0.0,fasttext
4,0.10492918703119641,4,0.0,fasttext
4,0.05774816629991705,4,0.0,fasttext
4,0.040263502944925034,4,0.0,fasttext
4,0.11374791331539802,16,0.0,fasttext
4,0.015390596948855445,4,0.0,fasttext
4,0.14022867746754142,8,0.0,fasttext
4,0.17624929371274142,2,0.0,fasttext
4,0.30260536245395203,4,0.0,fasttext
4,0.27216962273430206,8,0.0,fasttext
4,0.8691705567254512,4,0.0,fasttext
4,0.9856169452923856,4,0.0,fasttext
4,0.533825117455869,4,0.0,fasttext
4,0.6588483045484252,4,0.0,fasttext
4,0.8713395107640431,16,0.0,fasttext
4,0.569474608062891,2,0.0,fasttext
4,0.46784069794563843,8,0.0,fasttext
4,0.3310368067662196,4,0.0,fasttext
4,0.3526896996797984,8,0.0,fasttext
4,0.3867497587629041,4,0.0,fasttext
4,0.6100945914574719,2,0.0,fasttext
4,0.734879415196584,2,0.0,fasttext
4,0.07821524308127245,2,0.0,fasttext
4,0.06245749150976021,2,0.0,fasttext
4,0.2991947813244882,16,0.0,fasttext
4,0.6751960205401202,2,0.0,fasttext
4,0.4237206255963092,8,0.0,fasttext
4,0.36373909491781575,2,0.0,fasttext
4,0.10242710079401254,8,0.0,fasttext
4,0.1562959493423849,4,0.0,fasttext
4,0.03980688545731391,2,0.0,fasttext
4,0.115118798078508,2,0.0,fasttext
4,0.26500125553194387,2,0.0,fasttext
4,0.7913061806354474,2,0.0,fasttext
4,0.22884024694768973,16,0.0,fasttext
4,0.056312899834376526,8,0.0,fasttext
4,0.0888426569949379,4,0.0,fasttext
4,0.45040925892538974,2,0.0,fasttext
4,0.010455658235550176,8,0.0,fasttext
4,0.20032937677578905,4,0.0,fasttext
4,0.2802268825854838,16,0.0,fasttext
4,0.644179055909921,16,0.0,fasttext
4,0.6044854666653857,16,0.0,fasttext
4,0.49612854847984905,16,0.0,fasttext
4,0.5255983833762278,8,0.0,fasttext
4,0.567908873978132,2,0.0,fasttext
4,0.32493029774555315,4,0.0,fasttext
4,0.7193910220266281,16,0.0,fasttext
4,0.24452727592588244,8,0.0,fasttext
4,0.033819950446729086,4,0.0,fasttext
4,0.7742539086780512,4,0.0,fasttext
4,0.8304712968909128,4,0.0,fasttext
4,0.7486769963758034,4,0.0,fasttext
4,0.7202083903313647,4,0.0,fasttext
4,0.7095790814834658,2,0.0,fasttext
4,0.9339983549340491,8,0.0,fasttext
4,0.7018819955423881,4,0.0,fasttext
4,0.6415037429353616,16,0.0,fasttext
4,0.6772932588069425,2,0.0,fasttext
4,0.2937462711471722,8,0.0,fasttext
4,0.5169555744111342,2,0.0,fasttext
4,0.4834063090909246,2,0.0,fasttext
4,0.4015922115488691,2,0.0,fasttext
4,0.5887784430358673,2,0.0,fasttext
4,0.1298919311025501,4,0.0,fasttext
4,0.7599750558078462,2,0.0,fasttext
4,0.8007419797324375,8,0.0,fasttext
4,0.07040398390552181,4,0.0,fasttext
4,0.5528748542121998,2,0.0,fasttext
4,0.6271509323289219,16,0.0,fasttext
4,0.4578965817977858,2,0.0,fasttext
4,0.4306023214593194,2,0.0,fasttext
4,0.3701167768264868,2,0.0,fasttext
4,0.41208097953990686,2,0.0,fasttext
4,0.6667965907663798,8,0.0,fasttext
4,0.5390164651120903,4,0.0,fasttext
4,0.5055318117836243,2,0.0,fasttext
4,0.6999187553381869,4,0.0,fasttext
4,0.6885005583943662,8,0.0,fasttext
4,0.7329375105170489,16,0.0,fasttext
4,0.21412864505603144,4,0.0,fasttext
4,0.17348529772285068,4,0.0,fasttext
4,0.4772833907775835,4,0.0,fasttext
4,0.24606627012699311,4,0.0,fasttext
4,0.5827750232673637,2,0.0,fasttext
4,0.1522078776422225,4,0.0,fasttext
4,0.4501956965472037,8,0.0,fasttext
4,0.10068759120952991,2,0.0,fasttext
4,0.5086662117433864,4,0.0,fasttext
4,0.05072189280384085,16,0.0,fasttext
4,0.8319402871108985,16,0.0,fasttext
4,0.7681178221949864,16,0.0,fasttext
4,0.18999712080908962,16,0.0,fasttext
4,0.3425936891305627,16,0.0,fasttext
4,0.2624477671886732,8,0.0,fasttext
4,0.7932832473400889,2,0.0,fasttext
4,0.31370960077856314,4,0.0,fasttext
4,0.029464772025702107,8,0.0,fasttext
4,0.38259210494164864,2,0.0,fasttext
4,0.0756711210967295,4,0.0,fasttext
4,0.7399348292775898,4,0.0,fasttext
4,0.6036660930741723,4,0.0,fasttext
4,0.6488210646896626,4,0.0,fasttext
4,0.5509181900182418,4,0.0,fasttext
4,0.628878141566483,16,0.0,fasttext
4,0.43160824755907223,2,0.0,fasttext
4,0.7621379079592822,4,0.0,fasttext
4,0.11713884363195395,8,0.0,fasttext
4,0.5213849492669188,2,0.0,fasttext
