min_samples,xi,umap_n_components,NMI,embedding
189,0.09636881646774557,16,0.7549696377802969,tfidf
195,0.1222945643303577,16,0.7190558126396785,tfidf
189,0.09836359472515493,16,0.7302774254672799,tfidf
190,0.09496351266295483,8,0.7198487638104473,tfidf
188,0.1362730505494418,16,0.7190558126396785,tfidf
160,0.20557390142804677,16,0.7197678604841317,tfidf
171,0.02791475482917239,16,0.652479749590479,tfidf
188,0.09862176121986557,16,0.7302774254672799,tfidf
188,0.09680483050773048,16,0.7549696377802969,tfidf
189,0.03891276820060369,16,0.7556640797719593,tfidf
174,0.04635192309518638,16,0.6264765283866139,tfidf
195,0.0377151411660282,16,0.7556640797719593,tfidf
195,0.03434515123840274,2,0.6540803322667383,tfidf
189,0.013480455130216621,16,0.6395206317460431,tfidf
152,0.11928118957573114,16,0.7205906082734893,tfidf
164,0.1771397452178096,4,0.6280270766970136,tfidf
174,0.08790334050919756,8,0.7198487638104473,tfidf
183,0.049433468126120074,16,0.7310179782334907,tfidf
185,0.07627919753819773,16,0.7556640797719593,tfidf
191,0.040379656581434505,16,0.7556640797719593,tfidf
195,0.038558084014595144,16,0.7556640797719593,tfidf
193,0.04042148103186509,16,0.7556640797719593,tfidf
178,0.07357782909581415,16,0.7222790954806749,tfidf
182,0.037414091084501624,16,0.6264765283866139,tfidf
195,0.13298017407983412,16,0.7190558126396785,tfidf
102,0.012365279492892761,16,0.46639631778291984,tfidf
175,0.1611840016424452,16,0.7197678604841317,tfidf
193,0.04051554344788203,16,0.7556640797719593,tfidf
185,0.06820448493946141,16,0.7556640797719593,tfidf
192,0.05058913258639032,16,0.7556640797719593,tfidf
182,0.010967097921250876,16,0.6264765283866139,tfidf
168,0.07906991261592913,2,0.6306971555003226,tfidf
191,0.035008268896448605,16,0.7556640797719593,tfidf
178,0.12046750108335849,16,0.7197678604841317,tfidf
185,0.05751999176296462,8,0.7198487638104473,tfidf
18,0.08149131892560693,16,0.39674996478855523,tfidf
162,0.037262502372103455,4,0.5681464290531242,tfidf
195,0.03493341629778699,16,0.7556640797719593,tfidf
191,0.06079764469247079,16,0.7556640797719593,tfidf
181,0.08463444816690777,16,0.7556640797719593,tfidf
191,0.1114174274995895,16,0.7190558126396785,tfidf
186,0.0463826115935072,16,0.7204955492573043,tfidf
178,0.027706956353306448,16,0.6264765283866139,tfidf
192,0.14675826837240669,16,0.7190558126396785,tfidf
172,0.07556163234006336,16,0.7222790954806749,tfidf
186,0.05326195532140235,16,0.7204955492573043,tfidf
48,0.10862469738220408,16,0.4635912574647416,tfidf
185,0.0734696316398604,16,0.7556640797719593,tfidf
192,0.031066130177373332,16,0.7199277377168211,tfidf
195,0.059458689347905054,16,0.7556640797719593,tfidf
187,0.13165316668696156,16,0.7190558126396785,tfidf
181,0.08507571080876655,16,0.7556640797719593,tfidf
68,0.012172105529261144,2,0.487391846952682,tfidf
175,0.028329461808378607,16,0.6264765283866139,tfidf
185,0.05584509836841028,16,0.7310179782334907,tfidf
169,0.10283798859407679,16,0.7197678604841317,tfidf
190,0.07734019105513779,8,0.7198487638104473,tfidf
192,0.045880080764698725,16,0.7556640797719593,tfidf
195,0.06109008787389966,16,0.7556640797719593,tfidf
181,0.02781347320640458,16,0.6264765283866139,tfidf
188,0.05092648472569451,16,0.7556640797719593,tfidf
192,0.09357431558042992,4,0.708838728111894,tfidf
185,0.11968941472100603,16,0.7190558126396785,tfidf
91,0.07007583501851544,16,0.5612358586864233,tfidf
189,0.025059709141359868,16,0.7199277377168211,tfidf
177,0.04560629464816958,16,0.7222790954806749,tfidf
182,0.012263732398912847,16,0.6264765283866139,tfidf
191,0.04165696359829114,16,0.7556640797719593,tfidf
195,0.08774660298162994,16,0.7549696377802969,tfidf
187,0.010665997215938257,16,0.6527396999219114,tfidf
190,0.03331628266815416,16,0.7199277377168211,tfidf
179,0.07200309368813122,16,0.7222790954806749,tfidf
184,0.10742854515948397,16,0.7190558126396785,tfidf
