n_clusters,umap_n_components,NMI,embedding
8,4,0.7556956817835251,word2vec
2,4,0.005932181333793221,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.628332702509269,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6512482643735511,word2vec
8,4,0.7556956817835251,word2vec
7,4,0.6880490197921423,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.6549086399990907,word2vec
6,4,0.4802465091319389,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7695236424947524,word2vec
8,2,0.735283867237528,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7556956817835252,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7695236424947524,word2vec
8,4,0.6940170796252226,tfidf
4,16,0.6913579620358417,tfidf
2,2,0.01465631415680571,tfidf
2,4,0.01465631415680571,tfidf
2,4,0.01465631415680571,tfidf
2,4,0.01465631415680571,tfidf
3,2,0.0806730983067549,tfidf
4,4,0.6473815007039097,tfidf
4,8,0.6917884593496608,tfidf
7,2,0.6774350206864256,tfidf
8,16,0.73178531439486,tfidf
8,16,0.7317853143948602,tfidf
7,16,0.753346631840329,tfidf
6,16,0.7529609284001858,tfidf
6,16,0.7529609284001858,tfidf
6,16,0.7529609284001858,tfidf
6,8,0.6739119107420173,tfidf
7,16,0.7299040633187468,tfidf
5,16,0.6858012736908303,tfidf
7,16,0.7299040633187467,tfidf
5,8,0.6867204493362028,tfidf
6,16,0.7529609284001858,tfidf
6,16,0.7529609284001858,tfidf
5,16,0.6858012736908302,tfidf
7,16,0.7299040633187466,tfidf
6,16,0.7529609284001858,tfidf
7,16,0.7299040633187466,tfidf
6,16,0.752960928400186,tfidf
5,2,0.5966887000568444,tfidf
8,8,0.7189036942784771,tfidf
8,16,0.7169906188822687,tfidf
6,16,0.752960928400186,tfidf
7,16,0.7299040633187466,tfidf
6,16,0.752960928400186,tfidf
5,16,0.6858012736908302,tfidf
7,16,0.753346631840329,tfidf
7,4,0.6840400722800727,tfidf
7,2,0.6841540370498488,tfidf
8,4,0.6940170796252225,tfidf
3,16,0.43967292471267616,tfidf
7,16,0.753346631840329,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7533466318403287,tfidf
8,16,0.6270770838921917,tfidf
7,2,0.6841540370498487,tfidf
8,16,0.7317853143948602,tfidf
7,4,0.7135336899384003,tfidf
7,8,0.7329178448440578,tfidf
8,16,0.7317853143948602,tfidf
7,16,0.7299040633187466,tfidf
8,16,0.7317853143948602,tfidf
7,16,0.7210469445562466,tfidf
6,16,0.7529609284001858,tfidf
7,16,0.7299040633187466,tfidf
6,16,0.7529609284001858,tfidf
7,16,0.7533466318403287,tfidf
7,16,0.7299040633187468,tfidf
3,8,0.6769263259752324,tfidf
4,2,0.4480863199063702,tfidf
7,16,0.753346631840329,tfidf
8,16,0.7317853143948602,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.753346631840329,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403289,tfidf
6,16,0.752960928400186,tfidf
8,4,0.6940170796252225,tfidf
7,16,0.7299040633187467,tfidf
6,16,0.7529609284001858,tfidf
7,16,0.7299040633187468,tfidf
6,8,0.6739119107420173,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7299040633187468,tfidf
8,16,0.7317853143948602,tfidf
7,16,0.753346631840329,tfidf
6,2,0.6935165513798689,tfidf
8,16,0.73178531439486,tfidf
7,16,0.7299040633187468,tfidf
7,4,0.7135336899384003,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.753346631840329,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.6307246538052399,tfidf
8,16,0.7317853143948602,tfidf
6,16,0.7529609284001857,tfidf
7,16,0.7299040633187466,tfidf
8,16,0.7317853143948602,tfidf
2,8,0.4146041731729295,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7533466318403287,tfidf
7,2,0.6841540370498487,tfidf
6,16,0.7529609284001858,tfidf
6,16,0.7529609284001858,tfidf
7,16,0.7533466318403289,tfidf
7,4,0.7135336899384003,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.753346631840329,tfidf
7,16,0.7533466318403287,tfidf
7,16,0.7299040633187466,tfidf
8,16,0.7317853143948602,tfidf
4,16,0.6913579620358417,tfidf
7,16,0.753346631840329,tfidf
8,8,0.7189036942784772,tfidf
7,16,0.753346631840329,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403287,tfidf
7,16,0.7299040633187466,tfidf
6,16,0.752960928400186,tfidf
7,2,0.6774350206864255,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403287,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7533466318403289,tfidf
7,4,0.7135336899384003,tfidf
6,16,0.7529609284001858,tfidf
8,16,0.7317853143948602,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7533466318403289,tfidf
7,8,0.732917844844058,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7299040633187466,tfidf
6,16,0.7529609284001858,tfidf
7,2,0.6841540370498485,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7299040633187466,tfidf
8,4,0.6940170796252224,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7299040633187466,tfidf
3,16,0.5354256723850523,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.63072465380524,tfidf
