min_cluster_size,rho,beta,umap_n_components,NMI,embedding
161,1.9306577895760342,0.14495181873607502,2,0.5001630502572297,word2vec
165,1.959955310266999,0.1278390207148446,2,0.5189759020651006,word2vec
157,1.8872472344757178,0.15158030994282348,2,0.507265649232514,word2vec
168,1.920565275710384,0.135806273009689,2,0.524557063993065,word2vec
170,1.9182981560202752,0.13527805290602357,2,0.5117605978985745,word2vec
174,1.9648196736316699,0.11656710367577568,2,0.5320890724647737,word2vec
175,1.96410543764705,0.1203395128385187,2,0.5325771994753965,word2vec
174,1.9695692182164772,0.11879455007732806,8,0.48260791986267526,word2vec
168,1.9724080429742794,0.10997987595771583,16,0.46084372122819217,word2vec
176,1.850143769482399,0.12273663714995851,2,0.5197334217947283,word2vec
110,1.773647748863194,0.11191924944867944,2,0.4919689669463523,word2vec
172,1.0968811026910774,0.13325077063862042,2,0.2848963903208913,word2vec
164,1.9398557142709645,0.11849922317755801,2,0.5258999773274451,word2vec
180,1.9587541085386206,0.1240436013012759,2,0.5166027239312453,word2vec
166,1.9935959533179934,0.11280837964189983,2,0.5000841185225269,word2vec
176,1.4116021756759485,0.10014102180863978,2,0.48120717211889014,word2vec
190,1.8845400766072304,0.13372801608812668,2,0.5184525031555653,word2vec
184,1.8300683779082816,0.11902797998258861,2,0.5123968738425849,word2vec
171,1.997547993832763,0.11064662337676856,2,0.5009738974731106,word2vec
164,1.8759392655803044,0.16234585445391228,4,0.4840893832641055,word2vec
178,1.9447541027769122,0.12799624473562324,2,0.5102330074119705,word2vec
168,1.9231615433898153,0.14052235575534786,2,0.524557063993065,word2vec
166,1.9218118199442007,0.13634039744023574,2,0.525557905202527,word2vec
173,1.9624043075927973,0.17364642602811414,2,0.5186527352799,word2vec
170,1.8780246067744253,0.13250723721107013,2,0.5188823685808456,word2vec
168,1.9226060489574524,0.15489005981606385,2,0.524557063993065,word2vec
45,1.2628084443473409,0.13993330650479693,2,0.4571561589098896,word2vec
185,1.998112528599798,0.107447157808095,2,0.5107000334770435,word2vec
181,1.8372892811011854,0.16220211857794956,2,0.5183333739259843,word2vec
174,1.9461983221850423,0.10054676325501435,2,0.5169872365666764,word2vec
154,1.801159693274139,0.11690141413669035,2,0.5118268584805564,word2vec
167,1.9000073035602556,0.1504277509401044,2,0.5089154082259535,word2vec
168,1.9136040232190257,0.17949930741770906,2,0.5293522127914527,word2vec
177,1.8676632218814981,0.17554064588762364,2,0.5335675460978244,word2vec
178,1.8616994516046683,0.18108164303712215,2,0.5200768688380539,word2vec
188,1.961817942063773,0.37920924672119216,2,0.518922586835693,word2vec
174,1.8995628498960953,0.1698161139167969,2,0.5191218231580099,word2vec
182,1.8576262151676108,0.1772018194891842,2,0.5380441839283278,word2vec
183,1.8296912495026096,0.18932785764535293,2,0.5130821932886713,word2vec
180,1.8718977146726834,0.18791642823550442,8,0.5086421409147509,word2vec
186,0.558143138573006,0.18034843065316947,16,0.277191892996714,word2vec
177,1.9442639125704506,0.16942963109842563,2,0.5192173881310628,word2vec
192,1.9961941937961787,0.10896842763494577,2,0.516195065350238,word2vec
173,1.909881795321295,0.20396676583860712,2,0.5152570043659211,word2vec
161,0.9087204469005525,0.12329033088081573,2,0.2848963903208913,word2vec
180,1.9547312821975553,0.3069090286187695,2,0.5207453183780099,word2vec
165,1.8668164531215163,0.157429329087219,2,0.5228606660509211,word2vec
171,1.7985263446487214,0.17634565270923822,2,0.47712242538415967,word2vec
177,1.9327426569619914,0.11905639684052406,2,0.5201067205935765,word2vec
184,1.745427517131003,0.10002918229256491,2,0.48324240372100946,word2vec
189,1.8890170409154976,0.19630965901332498,2,0.51773686112847,word2vec
168,1.9161340845500907,0.1408043369585005,2,0.5302092288744579,word2vec
163,1.9479107299554839,0.13183822152210142,2,0.5283158783267504,word2vec
162,1.9987575180055834,0.13135742400211653,2,0.5076945515135491,word2vec
