density_threshold,distance_threshold,umap_n_components,NMI,embedding
0.6985187116498127,0.8940540385333894,8,0.48747035619657697,word2vec
0.7436062465738689,0.7916151235140158,16,0.5055126631535163,word2vec
0.9401790327660497,0.861174909345139,16,0.5055126631535163,word2vec
0.8115230859274595,0.7128544372573491,16,0.5051007091320397,word2vec
0.7722777534824106,0.7526522093470088,4,0.497963698632613,word2vec
0.9694128519888949,0.9321063709504238,16,0.5055126631535163,word2vec
0.7264275680889181,0.7795523498567923,16,0.5055126631535163,word2vec
0.7059200672746166,0.8326143115094798,16,0.5055126631535163,word2vec
0.6392557618184516,0.8047607526040054,16,0.5055126631535163,word2vec
0.5822276501393591,0.7711927992441263,16,0.5055126631535163,word2vec
0.6825963701492486,0.7486381383143694,16,0.5055126631535163,word2vec
0.882145443455326,0.6829740468137504,16,0.5051007091320397,word2vec
0.8302923453196264,0.8219566476838804,2,0.4899332442674739,word2vec
0.7701233397109978,0.7111372487981655,16,0.5051007091320397,word2vec
0.7461467129540931,0.8780374571036166,8,0.48747035619657697,word2vec
0.9106296248098089,0.7330709163254657,16,0.5055126631535163,word2vec
0.8529660272619811,0.8410556878983646,16,0.5055126631535163,word2vec
0.8109899894394275,0.7920139794617592,16,0.5055126631535163,word2vec
0.9163659467475409,0.9043380034347345,16,0.5055126631535163,word2vec
0.8918123905129348,0.8104363561016008,16,0.5055126631535163,word2vec
0.9400150005668206,0.853729024950634,16,0.5055126631535163,word2vec
0.8704363137040948,0.77161461012864,16,0.5055126631535163,word2vec
0.8408132419308998,0.8326409029616294,16,0.5055126631535163,word2vec
0.7873122495415015,0.877407008698138,16,0.5055126631535163,word2vec
0.8037979927363231,0.7501854747708635,4,0.497963698632613,word2vec
0.9834547374731851,0.7846927337945959,16,0.5055126631535163,word2vec
0.5165332363445349,0.9001285272370804,16,0.5055126631535163,word2vec
0.7507331015156137,0.8713713260462539,16,0.5055126631535163,word2vec
0.9990469715177331,0.9265369908541554,16,0.5055126631535163,word2vec
0.7212141756953726,0.9643542031765555,16,0.5055126631535163,word2vec
0.6664026251505896,0.8132986903262122,16,0.5055126631535163,word2vec
0.6996527144813358,0.8474287254770286,16,0.5055126631535163,word2vec
0.8246065952500763,0.9435921130839514,2,0.5052522980255162,word2vec
0.9000423732477668,0.8906521918200629,16,0.5055126631535163,word2vec
0.7759742002348703,0.9857172767895136,16,0.5055126631535163,word2vec
0.9415449224313962,0.797699134579957,8,0.48747035619657697,word2vec
0.6586922307159468,0.7660074841648741,16,0.5055126631535163,word2vec
0.6804950432054785,0.7317426155382151,16,0.5055126631535163,word2vec
0.5967134132521212,0.8281282977602685,16,0.5055126631535163,word2vec
0.6383284065774765,0.6961652730505087,16,0.5051007091320397,word2vec
0.6108520569231483,0.7738910979240446,16,0.5055126631535163,word2vec
0.5495925121896155,0.857716892967077,16,0.5055126631535163,word2vec
0.9681378207665375,0.7160605261343638,16,0.5051007091320397,word2vec
0.5641594056996931,0.7449847836340511,16,0.5055126631535163,word2vec
0.8661954553507082,0.9592493985626935,16,0.5055126631535163,word2vec
0.7271180671829679,0.9171391254622252,4,0.497963698632613,word2vec
0.5289388711672566,0.8102108328309059,16,0.5055126631535163,word2vec
0.6247215912842178,0.7926498701122715,16,0.5055126631535163,word2vec
0.5756980414094479,0.7601160354366008,16,0.5055126631535163,word2vec
0.6051905737027737,0.8281419969366934,16,0.5055126631535163,word2vec
0.49302105507592664,0.8741781785051391,16,0.5055126631535163,word2vec
0.5482787018152513,0.8468382482050807,16,0.5055126631535163,word2vec
0.5017986260906672,0.803050170507663,16,0.5055126631535163,word2vec
0.18689346450845412,0.6671882693668006,16,0.5051007091320397,word2vec
0.4695238687136588,0.9960798594109981,2,0.5302039475676656,word2vec
0.45194110581217095,0.9956028456511722,2,0.5302039475676656,word2vec
0.43660317607638355,0.9720127331797289,2,0.5052522980255162,word2vec
0.44902389369867834,0.9983082280191352,2,0.5302039475676656,word2vec
0.4747966974440897,0.9967312537684939,2,0.5302039475676656,word2vec
0.3830442285277148,0.9669941493837275,2,0.5052522980255162,word2vec
0.46840980551345657,0.9857045726562781,2,0.5052522980255162,word2vec
0.4747927242952905,0.9912345272789168,2,0.5052522980255162,word2vec
0.44981426855538553,0.9942397462803721,2,0.5052522980255162,word2vec
0.511057449839733,0.943135778606832,2,0.5052522980255162,word2vec
0.4211698316799892,0.9787156228492372,2,0.5052522980255162,word2vec
0.4516188566120092,0.9532718595275237,2,0.5052522980255162,word2vec
0.4802492833958627,0.998614609667799,2,0.5302039475676656,word2vec
0.49020092758446704,0.9924739850339558,2,0.5052522980255162,word2vec
0.39948771269087935,0.9342012163082314,2,0.5052522980255162,word2vec
0.47751286621766026,0.9650686123209392,2,0.5052522980255162,word2vec
0.5182793132985186,0.9792942329941791,2,0.5052522980255162,word2vec
0.45995805114129046,0.999110040382906,2,0.5302039475676656,word2vec
0.46087352406800447,0.942151260231392,2,0.5052522980255162,word2vec
0.5001890370909821,0.9927686307237801,2,0.5052522980255162,word2vec
0.4188144067935594,0.9613819228140149,2,0.5052522980255162,word2vec
0.45532391812478346,0.9948408076926343,2,0.5052522980255162,word2vec
0.4937014368460941,0.9994551653534638,2,0.5302039475676656,word2vec
0.5321212150074893,0.9723078595278187,2,0.5052522980255162,word2vec
0.4781953249198551,0.9978213230405532,2,0.5302039475676656,word2vec
0.47722282269205774,0.9995792949014729,2,0.5302039475676656,word2vec
0.4847169923630571,0.9995676804594633,2,0.5302039475676656,word2vec
0.4879294206390739,0.9974290600447164,2,0.5302039475676656,word2vec
0.4846435365205364,0.9957673345976957,2,0.5302039475676656,word2vec
0.4848532711039188,0.9994771749072735,2,0.5302039475676656,word2vec
0.4880040903030463,0.9981499458552243,2,0.5302039475676656,word2vec
0.4766081606971393,0.9946014422814078,2,0.5052522980255162,word2vec
0.47119198796956313,0.9997664415062485,2,0.5302039475676656,word2vec
0.49242476974367444,0.9979935637448528,2,0.5302039475676656,word2vec
0.4868827465825846,0.9725280187483413,2,0.5052522980255162,word2vec
0.49880895978447315,0.999640498512598,2,0.5302039475676656,word2vec
0.5005885028519236,0.9991157299539077,2,0.5302039475676656,word2vec
0.5000289607715681,0.9965754096088297,2,0.5302039475676656,word2vec
0.47137693094555994,0.955913233586425,2,0.5052522980255162,word2vec
0.44624042979102785,0.9974449594291352,2,0.5302039475676656,word2vec
0.5157351051274065,0.9990051708944396,2,0.5302039475676656,word2vec
0.4865957615982063,0.9715207357282453,2,0.5052522980255162,word2vec
0.4979415169334407,0.9993342989032058,2,0.5302039475676656,word2vec
0.4623504021985069,0.9780401425037101,2,0.5052522980255162,word2vec
0.5108124395300626,0.9556987712750451,2,0.5052522980255162,word2vec
0.44129374481226163,0.9995929387119324,2,0.5302039475676656,word2vec
0.4892733239221374,0.9761583945787315,2,0.5052522980255162,word2vec
0.4637687835837207,0.9398419524795262,2,0.5052522980255162,word2vec
0.5269641006491343,0.9764866870545478,2,0.5052522980255162,word2vec
0.49988366086548763,0.9547629910347555,2,0.5052522980255162,word2vec
0.47568293077333434,0.9786497806912247,2,0.5052522980255162,word2vec
0.433775556957457,0.9990719872943813,2,0.5302039475676656,word2vec
0.45347079342873214,0.9996947367669701,2,0.5302039475676656,word2vec
0.44507157583071183,0.9609853862750892,2,0.5052522980255162,word2vec
0.5047749934824866,0.9777741273245611,2,0.5052522980255162,word2vec
0.47864443218319885,0.9370962844498849,2,0.5052522980255162,word2vec
0.4572540504601615,0.99937176955018,2,0.5302039475676656,word2vec
0.5318742330785863,0.9790542631027911,2,0.5052522980255162,word2vec
0.4196827612499189,0.9526124690188824,2,0.5052522980255162,word2vec
0.48665778486035977,0.999501586616994,2,0.5302039475676656,word2vec
0.5094076825462994,0.9637411676522987,2,0.5052522980255162,word2vec
0.9884782071186412,0.5836674933236567,8,0.5883776621841876,tfidf
0.18747379639855774,0.44364605078541963,4,0.5775953032618869,tfidf
0.9233104276023212,0.7911742604405164,16,0.5995335597639605,tfidf
0.7711442443911785,0.02106406480610708,4,0.34840763358389454,tfidf
0.7113859757539119,0.020417043703980065,2,0.35063665258529547,tfidf
0.18866145733662745,0.3029252188862917,8,0.4767830836684602,tfidf
0.8153807764116839,0.4990380837296573,16,0.5698016995246359,tfidf
0.28276007151634874,0.04798750100694827,8,0.35894452659293696,tfidf
0.6800266229307705,0.045120477858807864,8,0.3574903888608126,tfidf
0.5810955805590113,0.15827689697083186,2,0.4964578486115162,tfidf
0.4826111815418647,0.8887955830737141,16,0.6085547542481766,tfidf
0.40256104588086994,0.889536134676804,16,0.6085547542481766,tfidf
0.418884747530426,0.988853953074857,16,0.6085547542481766,tfidf
0.4457654003471723,0.9583616473152848,16,0.6085547542481766,tfidf
0.029381239701089468,0.7772074449385351,16,0.5995335597639605,tfidf
0.5412598127348853,0.8069472390500477,16,0.5995335597639605,tfidf
