min_samples,eps,umap_n_components,NMI,embedding
5,0.4724020792399841,8,0.5557983459714549,tfidf
5,0.47511375732043687,8,0.5393496298066471,tfidf
5,0.5154985336527705,8,0.05664411135802999,tfidf
5,0.43213924806496257,8,0.5388317237667589,tfidf
5,0.49676604396065954,8,0.45831944268292973,tfidf
5,0.40683178284222177,8,0.5299368990639383,tfidf
5,0.5292628383083215,8,0.04479600887048302,tfidf
5,0.47106666959475196,8,0.5557983459714549,tfidf
5,0.4743744794544961,8,0.5393496298066471,tfidf
5,0.4290712406765005,8,0.5386896380349306,tfidf
5,0.43733599181380767,8,0.5440478643852479,tfidf
5,0.4891023657532935,8,0.4567043772674203,tfidf
5,0.47176501621178196,8,0.5557983459714549,tfidf
5,0.5071204875559833,8,0.45831944268292973,tfidf
5,0.4728104112262623,4,0.0679937275253144,tfidf
5,0.557878870740499,8,0.04080324540212319,tfidf
5,0.4877029124130946,8,0.45621386135060743,tfidf
5,0.4644597243154448,8,0.5554902840631261,tfidf
5,0.46271500959825324,8,0.5554902840631261,tfidf
5,0.43924790891973825,8,0.5445165706648806,tfidf
5,0.5218085359778193,8,0.04479600887048302,tfidf
5,0.41327699671792323,8,0.534330037839126,tfidf
10,0.44384249844118606,8,0.5281242572388924,tfidf
9,0.47060332093228824,16,0.45281013245166585,tfidf
5,0.504096125022643,8,0.45831944268292973,tfidf
5,0.39970961150665213,8,0.5294664110091024,tfidf
5,0.4199820111771592,8,0.5351673178476444,tfidf
5,0.46273202045413003,8,0.5554902840631261,tfidf
5,0.4834747459777351,8,0.45378112168846063,tfidf
5,0.4592121327626094,8,0.5547714803132356,tfidf
5,0.4882641834220769,2,0.02340792431971006,tfidf
5,0.44230001197767294,8,0.5451627691834284,tfidf
5,0.4698707821912105,8,0.5578177747548131,tfidf
5,0.5107234796075095,8,0.2574400790254728,tfidf
5,0.5372038321059394,8,0.04479600887048302,tfidf
5,0.49543480857084465,8,0.45831944268292973,tfidf
5,0.4701869142822239,8,0.5578177747548131,tfidf
5,0.47210942722891525,8,0.5557983459714549,tfidf
5,0.44042176823307555,8,0.5445165706648806,tfidf
5,0.4787087354223995,8,0.45378112168846063,tfidf
5,0.5094199632858527,8,0.2574400790254728,tfidf
5,0.4720739285740947,8,0.5557983459714549,tfidf
5,0.42327016869847245,8,0.5383496967972295,tfidf
5,0.44843603467287324,8,0.551037024075013,tfidf
5,0.5245595498094051,4,0.03678274635163047,tfidf
5,0.4897903614824564,8,0.45777501419844696,tfidf
5,0.4759443305500455,8,0.45673648415128626,tfidf
5,0.4615258283894981,8,0.5554296064420542,tfidf
5,0.4472195217778162,8,0.551037024075013,tfidf
5,0.4937419117092031,8,0.45831944268292973,tfidf
5,0.47158166806324625,8,0.5557983459714549,tfidf
5,0.4249842004218949,8,0.5386896380349306,tfidf
5,0.5038038655791275,8,0.45831944268292973,tfidf
5,0.47341663167602704,8,0.5406005670078686,tfidf
5,0.4827136907549643,8,0.45378112168846063,tfidf
5,0.44854734078825975,16,0.4777137978228707,tfidf
5,0.5230886835338885,8,0.04479600887048302,tfidf
5,0.4634019316847527,8,0.5554902840631261,tfidf
5,0.46998276003845335,8,0.5578177747548131,tfidf
5,0.4331268538657516,8,0.5388317237667589,tfidf
5,0.4952994320883901,8,0.45831944268292973,tfidf
5,0.4726864750400008,8,0.5557983459714549,tfidf
5,0.4832472008188537,2,0.024114849638998962,tfidf
5,0.4502864979477924,8,0.5510473330302134,tfidf
5,0.4043361582544159,8,0.5292485395284253,tfidf
5,0.506526678845654,8,0.45831944268292973,tfidf
5,0.4353397548749229,8,0.5388317237667589,tfidf
5,0.4694843652018165,8,0.5578177747548131,tfidf
5,0.4754852391493624,8,0.45673648415128626,tfidf
5,0.45662063326949454,8,0.5522021254062517,tfidf
5,0.48923982406430644,8,0.45777501419844696,tfidf
5,0.4712250535118753,8,0.5557983459714549,tfidf
5,0.51271693617297,8,0.2574400790254728,tfidf
5,0.47393453463001084,8,0.5393496298066471,tfidf
5,0.5418760036271876,8,0.04479600887048302,tfidf
5,0.44762875829426146,8,0.551037024075013,tfidf
8,0.6290023046504072,16,0.25191238887404827,fasttext
6,0.496760058291166,2,0.25014539167226896,fasttext
5,0.30413724928627195,2,0.24856733462504507,fasttext
10,0.6624742427644762,16,0.25191238887404827,fasttext
6,0.9377960582448723,16,0.25191238887404827,fasttext
8,0.12212586627527738,2,0.40022227160386437,fasttext
9,0.2634583768158898,2,0.4385000252787696,fasttext
10,0.3438270937280422,16,0.5059997486981306,fasttext
7,0.6294878891935565,4,0.25174098998392774,fasttext
8,0.609033588448276,4,0.25174098998392774,fasttext
10,0.41990962567422324,8,0.2516195962258407,fasttext
9,0.26969579479771855,8,0.46958188543202906,fasttext
9,0.11450515268966305,8,0.16850460988478108,fasttext
10,0.33458764674827846,8,0.46465717237133397,fasttext
9,0.24741100978023953,8,0.44009866545022924,fasttext
9,0.4210488295481411,16,0.25019732234163417,fasttext
10,0.1921683596056869,8,0.35489116303887114,fasttext
9,0.36605447152642356,16,0.4132994700333092,fasttext
7,0.22688211661147312,4,0.4491214047034015,fasttext
10,0.4632368651267,16,0.2501509017440799,fasttext
8,0.3623176924739172,8,0.41002904298970594,fasttext
10,0.3244154223434359,8,0.49327691129445744,fasttext
10,0.19150356935974835,8,0.3536111583314466,fasttext
9,0.29178276669942316,8,0.48747204666487837,fasttext
10,0.33814730373309804,8,0.46054420830315324,fasttext
9,0.40755024559259767,8,0.41491373665651593,fasttext
10,0.5272049132582671,16,0.25231239551545975,fasttext
9,0.29812623230941276,4,0.5015044289676887,fasttext
10,0.1797469352353321,4,0.35609240594201386,fasttext
8,0.46450094033670775,4,0.25286282447241715,fasttext
8,0.3169327876707899,4,0.5028867511894475,fasttext
8,0.3169086918354747,4,0.5028867511894475,fasttext
7,0.380969965454361,4,0.24977929392604445,fasttext
8,0.3008722778397249,4,0.5041608294162252,fasttext
6,0.23239385476215962,4,0.4741161027443656,fasttext
5,0.3138426438183162,4,0.4103476159885519,fasttext
8,0.48104012606783864,4,0.2533579616159211,fasttext
7,0.1666480915319674,2,0.4950420299153613,fasttext
8,0.2729988521929831,4,0.4917376928121125,fasttext
7,0.3933067942943739,16,0.25047764362721203,fasttext
6,0.5756771889670566,4,0.25174098998392774,fasttext
8,0.2957147209421854,4,0.5005725021629424,fasttext
8,0.32855589449575884,4,0.5130646252562434,fasttext
8,0.4295478178400721,4,0.25069238517807346,fasttext
7,0.3703010419948875,2,0.24957892848492733,fasttext
8,0.23573379646663112,4,0.4508729761477789,fasttext
8,0.33111340833706104,4,0.46401769924408476,fasttext
6,0.12646425459789115,16,0.25717845738850154,fasttext
7,0.27009176161313464,4,0.48973777217730396,fasttext
5,0.4406747951550437,2,0.25014539167226896,fasttext
9,0.49584060980218303,16,0.2530325828518164,fasttext
9,0.296347706134649,4,0.5013234880971233,fasttext
8,0.35432438271492056,4,0.4643641151877529,fasttext
9,0.252219980256971,4,0.477339002455151,fasttext
8,0.3169972513860231,4,0.5028867511894475,fasttext
8,0.3979765100407556,4,0.25081044495084,fasttext
8,0.3424249306806433,4,0.4602305381930028,fasttext
7,0.21522377500906692,16,0.4231098923164681,fasttext
8,0.26556162656997034,4,0.48922126405758554,fasttext
8,0.32073058694957063,4,0.5112600695334866,fasttext
9,0.37253547970943246,16,0.4158041973658505,fasttext
8,0.3150357912937047,4,0.5010512494103034,fasttext
8,0.3439596643109976,4,0.4602305381930028,fasttext
8,0.27941748667948585,4,0.4917336382338786,fasttext
8,0.4122473059768192,4,0.25175890432479286,fasttext
7,0.3165746727888779,4,0.5130806938604433,fasttext
7,0.21050942833966918,2,0.5408177008448072,fasttext
7,0.20972959793957266,2,0.5406275437989516,fasttext
7,0.21387689273017688,2,0.5408517236716792,fasttext
7,0.16446378563003441,2,0.49007006748384346,fasttext
6,0.21051934183413193,2,0.5380897101509283,fasttext
6,0.21141125766974117,2,0.5387993059544176,fasttext
6,0.21149085483576952,2,0.5387993059544176,fasttext
6,0.20472823977623586,2,0.5399583408462729,fasttext
6,0.1483255738387687,2,0.4703569805087258,fasttext
6,0.21340019144133873,2,0.5394396061779153,fasttext
6,0.20945099779746706,2,0.5373992146075327,fasttext
6,0.1885249681085259,2,0.534651922959814,fasttext
6,0.213743112678797,2,0.5394396061779153,fasttext
5,0.13812070294139442,2,0.47991988421013154,fasttext
6,0.11150306377272713,2,0.40784290106012117,fasttext
6,0.20729826001547774,2,0.5381940947757856,fasttext
6,0.2420309381892768,2,0.27983395071083367,fasttext
5,0.20020963476118056,2,0.5373066484896155,fasttext
6,0.1692865288444838,2,0.517864969863241,fasttext
6,0.10153618953702276,2,0.3803387535260269,fasttext
6,0.2265158340407897,2,0.4424666393460615,fasttext
6,0.14697106421112416,2,0.4674740629839758,fasttext
7,0.18528486344571815,2,0.5388712017942356,fasttext
7,0.1822848223174329,2,0.5343051621921899,fasttext
7,0.24833047739698705,2,0.2793657666975135,fasttext
6,0.20166358747689345,2,0.5391848409791403,fasttext
7,0.2257547715013123,2,0.44450267191934634,fasttext
7,0.18758721183351096,2,0.5400237355957324,fasttext
7,0.18595551890834763,2,0.5394796303508946,fasttext
7,0.1612222245634088,2,0.4877783055670413,fasttext
7,0.12699873707920756,2,0.42837662013716554,fasttext
7,0.18513885207498196,2,0.535587226446566,fasttext
7,0.2550145690922306,2,0.28062684642329355,fasttext
7,0.15268674778958666,2,0.46768663942169447,fasttext
7,0.17564758823853846,2,0.5223000809801023,fasttext
6,0.1955470247513671,2,0.533481724169798,fasttext
7,0.23466631975276225,2,0.43510898181350305,fasttext
6,0.2788447397406696,2,0.24973594683375294,fasttext
7,0.13282984581208762,2,0.4365266123953224,fasttext
5,0.1903362945316865,2,0.5374808997402889,fasttext
6,0.25741740656844064,2,0.2795787024598459,fasttext
7,0.22439070980292852,2,0.4441179348319102,fasttext
7,0.1659127128825671,2,0.49538416024195747,fasttext
6,0.1459831346453146,2,0.46954212219681957,fasttext
7,0.23953775130215627,2,0.43585314449199425,fasttext
6,0.21409558794764635,2,0.5394396061779153,fasttext
6,0.1986166350787949,2,0.5338548619141641,fasttext
6,0.21891275167229585,2,0.44042193150591924,fasttext
6,0.1772996790789828,2,0.5387884770198654,fasttext
6,0.2596973955218813,2,0.28064642213281155,fasttext
5,0.11820008899228107,8,0.27765597307157097,fasttext
7,0.2798308028966909,2,0.25050395122636404,fasttext
6,0.21017606127401778,2,0.5380897101509283,fasttext
6,0.24443287053747956,2,0.28050168581320944,fasttext
7,0.15310076753496193,2,0.4708599929273227,fasttext
6,0.2030151572798508,2,0.5391848409791403,fasttext
6,0.1956958997166346,2,0.533481724169798,fasttext
6,0.22309548283500233,2,0.44000236929756,fasttext
6,0.17315674496559288,2,0.5319995627866796,fasttext
7,0.19765956123709472,2,0.5381463370682321,fasttext
6,0.13628943834338964,2,0.461574117151911,fasttext
6,0.23508925893926017,2,0.28110570607871843,fasttext
7,0.16857470386644058,2,0.4961111132397356,fasttext
7,0.21125287243257648,2,0.5398850758821424,fasttext
7,0.26433958127637647,8,0.47922075564512057,fasttext
7,0.2089433971826318,2,0.5401763834134438,fasttext
7,0.18374545997882025,2,0.535587226446566,fasttext
7,0.21679846756908,2,0.5415788317346564,fasttext
7,0.21762572800057606,2,0.541486442238671,fasttext
7,0.22419953905511228,2,0.4441179348319102,fasttext
7,0.2494432612852098,2,0.2794996135176252,fasttext
7,0.2915122667507108,2,0.24863096552560782,fasttext
7,0.15502115879854808,2,0.4709323024528951,fasttext
7,0.23384338209332112,2,0.43510898181350305,fasttext
7,0.2717531692365167,2,0.2492320926941105,fasttext
7,0.22030593161451312,2,0.4443307490730847,fasttext
7,0.20731835723985373,2,0.540798398692059,fasttext
7,0.2009236533083388,2,0.5408614302737725,fasttext
7,0.18114018891829906,16,0.38570100879616614,fasttext
7,0.24683277164800807,2,0.43682467126863556,fasttext
7,0.21422193253088553,2,0.5408517236716792,fasttext
7,0.16252542153975869,2,0.48691228412687576,fasttext
7,0.20354895867389594,2,0.5412934772884633,fasttext
7,0.13569179007001916,2,0.4399638255593068,fasttext
7,0.19461083227834086,2,0.5293313673627698,fasttext
7,0.23030275095212324,2,0.4451466763084841,fasttext
7,0.20997690043951694,2,0.5406275437989516,fasttext
7,0.17866365812828527,2,0.5238605774740355,fasttext
7,0.21006477640483884,2,0.5408177008448072,fasttext
7,0.2572446379896304,2,0.27993570050721767,fasttext
7,0.20112143563710655,2,0.5408614302737725,fasttext
7,0.20550440212796367,2,0.5415093417045088,fasttext
7,0.2433658521685079,2,0.4364750229958552,fasttext
7,0.16440846481737592,8,0.3446970038333495,fasttext
7,0.20027065491797189,2,0.5408614302737725,fasttext
7,0.19808841446552392,2,0.5384885525175134,fasttext
7,0.23315985137531503,2,0.4454839614723303,fasttext
7,0.2057338126130672,2,0.5411308659874684,fasttext
7,0.15136140923039806,2,0.46830423741401234,fasttext
7,0.21771780292878484,2,0.541486442238671,fasttext
7,0.21860125154312382,2,0.541486442238671,fasttext
7,0.26842592655461806,16,0.47755826810786034,fasttext
7,0.22696480358421445,2,0.44450267191934634,fasttext
7,0.29299852774475243,2,0.24863096552560782,fasttext
7,0.2494047910550805,2,0.2794996135176252,fasttext
7,0.2073262334211252,2,0.540798398692059,fasttext
7,0.19848536511761558,2,0.5395607079287446,fasttext
7,0.21533457599495573,2,0.5415788317346564,fasttext
7,0.17428421039431374,2,0.5171116570274036,fasttext
7,0.2276505555562257,2,0.44450267191934634,fasttext
7,0.23930690904409915,2,0.43585314449199425,fasttext
7,0.1900520597003553,2,0.5284059428381102,fasttext
7,0.21809487866460225,2,0.541486442238671,fasttext
7,0.5293860795907293,2,0.25014539167226896,fasttext
7,0.2593172026433198,2,0.2789821229311521,fasttext
7,0.21377407950841867,2,0.5408517236716792,fasttext
7,0.23072255121793422,2,0.4451466763084841,fasttext
7,0.21319751932546185,2,0.5404670117025803,fasttext
7,0.17935857124950044,2,0.5244858189475506,fasttext
7,0.21984187599507152,2,0.541486442238671,fasttext
7,0.2761417182752206,2,0.25050395122636404,fasttext
7,0.7063724577443891,2,0.008509468744222776,fasttext
7,0.24656908974809472,2,0.43682467126863556,fasttext
7,0.19252116517992465,2,0.5290167133333866,fasttext
7,0.2249823425772449,2,0.44450267191934634,fasttext
7,0.209409265334655,2,0.5401763834134438,fasttext
7,0.2186075017525469,2,0.541486442238671,fasttext
7,0.22292570672306652,2,0.4441179348319102,fasttext
7,0.16613893006687677,2,0.49538416024195747,fasttext
7,0.19500835344114248,2,0.5293313673627698,fasttext
7,0.23931613785315684,8,0.44046931899272546,fasttext
7,0.17896359445911306,2,0.5242156040818975,fasttext
7,0.21882071666225467,2,0.541486442238671,fasttext
7,0.2552179122713897,2,0.28062684642329355,fasttext
