perplexity,MinPts,probability,umap_n_components,NMI,embedding
6,5,0.9970199024190881,4,0.4419029754312793,tfidf
6,8,0.9970351050221635,4,0.4499040230607037,tfidf
6,6,0.9970333902984824,4,0.4620305885619616,tfidf
6,7,0.9970346596543183,4,0.45156143949591154,tfidf
7,9,0.9970355971302864,4,0.35862214158163513,tfidf
6,8,0.9970411937908954,4,0.4499040230607037,tfidf
8,8,0.9970413363031112,4,0.17515916869856424,tfidf
9,10,0.9970383965156862,4,0.1748863939708668,tfidf
10,7,0.9970321347873047,4,0.14365352420002522,tfidf
6,10,0.99703469048195,4,0.41364277999584215,tfidf
6,6,0.9970453001432181,4,0.4620305885619616,tfidf
8,7,0.997045356984678,4,0.16757400712437584,tfidf
6,6,0.9970380926277294,4,0.4620305885619616,tfidf
7,8,0.997038031082374,4,0.3704834822188896,tfidf
6,6,0.9970373376884313,4,0.4620305885619616,tfidf
6,6,0.9970442443023204,4,0.4620305885619616,tfidf
7,6,0.997043349274926,4,0.16053199390716114,tfidf
5,9,0.9970454529170303,4,0.3868235010829584,tfidf
6,6,0.9970400005413773,4,0.4620305885619616,tfidf
8,7,0.9970366067049566,4,0.16757400712437584,tfidf
11,6,0.9970410419212945,4,0.08678128294383101,tfidf
5,8,0.9970397634170034,4,0.4091502800093105,tfidf
7,5,0.9970481046212489,4,0.14512117396911056,tfidf
6,6,0.9970405978125287,4,0.4620305885619616,tfidf
6,7,0.9970392174132123,4,0.45156143949591154,tfidf
6,6,0.9970398379194235,4,0.4620305885619616,tfidf
7,6,0.9970402063490309,4,0.16053199390716114,tfidf
6,8,0.9970432142551833,4,0.4499040230607037,tfidf
9,7,0.9970422405724572,4,0.16772231466092985,tfidf
6,11,0.9970395003983431,4,0.3906882489389277,tfidf
7,7,0.9970371233828748,4,0.18784323909873932,tfidf
5,9,0.9970459253619078,4,0.3868235010829584,tfidf
6,8,0.9970435756656195,4,0.4499040230607037,tfidf
6,6,0.9970422076987453,4,0.4620305885619616,tfidf
5,6,0.997041304785795,4,0.4452445852800004,tfidf
6,6,0.9970472124672212,4,0.4620305885619616,tfidf
8,6,0.9970481365894773,4,0.12642681133344463,tfidf
7,5,0.9970517057516494,4,0.14512117396911056,tfidf
8,7,0.9970376159394077,4,0.16757400712437584,tfidf
16,6,0.9970349428076835,4,0.044288849023190434,tfidf
5,5,0.9970458796775915,4,0.4790532807935107,tfidf
5,5,0.9970464975418452,4,0.4790532807935107,tfidf
5,5,0.9970471455010385,4,0.4790532807935107,tfidf
5,5,0.9970464517235047,4,0.4790532807935107,tfidf
5,5,0.9970468604962088,4,0.4790532807935107,tfidf
5,5,0.9970500617309093,4,0.4790532807935107,tfidf
5,5,0.9970504905164186,4,0.4790532807935107,tfidf
5,5,0.9970500356172083,2,0.11950181149807512,tfidf
5,5,0.9970519442089544,16,0.3396204117512262,tfidf
3,5,0.9970467295710278,4,0.3602288172096763,tfidf
5,5,0.9970451077325385,4,0.4790532807935107,tfidf
5,4,0.9970488907995194,4,0.49532866985682716,tfidf
5,4,0.997049831181361,4,0.49532866985682716,tfidf
5,4,0.9970494220308875,4,0.49532866985682716,tfidf
5,4,0.9970537404813511,4,0.49532866985682716,tfidf
4,4,0.9970495764497642,4,0.4661580640017034,tfidf
3,4,0.9970545047717183,4,0.38011536284830527,tfidf
4,4,0.9970492813429548,4,0.4661580640017034,tfidf
4,4,0.9970500631108786,4,0.4661580640017034,tfidf
3,4,0.9970501582879486,4,0.38011536284830527,tfidf
4,4,0.9970522627898816,4,0.4661580640017034,tfidf
4,4,0.9970496580074706,4,0.4661580640017034,tfidf
4,4,0.9970531434056895,4,0.4661580640017034,tfidf
4,5,0.9970556187456934,4,0.4459712829503241,tfidf
5,4,0.9970483397052746,4,0.49532866985682716,tfidf
5,5,0.9970488187897898,4,0.4790532807935107,tfidf
5,5,0.9970482420650766,4,0.4790532807935107,tfidf
5,5,0.997047032162263,4,0.4790532807935107,tfidf
5,5,0.997046757082051,4,0.4790532807935107,tfidf
5,24,0.9970472041944838,4,0.0,tfidf
5,5,0.9970559339250994,16,0.3396204117512262,tfidf
5,3,0.997047738515367,2,0.0987790125614477,tfidf
5,5,0.9970450180548656,4,0.4790532807935107,tfidf
5,5,0.9970466598037871,4,0.4790532807935107,tfidf
5,5,0.997053543100475,4,0.4790532807935107,tfidf
3,14,0.9970513401765733,4,0.0,tfidf
5,3,0.997048212599601,4,0.4300791984682477,tfidf
5,5,0.9970445517125187,4,0.4790532807935107,tfidf
28,4,0.99705712951317,4,0.0,tfidf
5,5,0.9970518829680592,4,0.4790532807935107,tfidf
14,3,0.9970490770402481,4,0.057776336568865806,tfidf
4,4,0.9970463609173202,4,0.4661580640017034,tfidf
5,27,0.9970449354257945,4,0.0,tfidf
5,5,0.9970538374130647,4,0.4790532807935107,tfidf
3,5,0.9970480068280126,4,0.3602288172096763,tfidf
4,5,0.9970508111205574,4,0.4459712829503241,tfidf
5,4,0.9970448872886698,4,0.49532866985682716,tfidf
5,4,0.9970474585167741,4,0.49532866985682716,tfidf
19,3,0.9970436203692126,4,0.018800934280178098,tfidf
4,4,0.9970508360936369,4,0.4661580640017034,tfidf
3,4,0.9970483785302046,4,0.38011536284830527,tfidf
7,3,0.997053494104339,4,0.13199104738118853,tfidf
23,5,0.9970454952608048,4,0.0,tfidf
5,4,0.9970469150954809,4,0.49532866985682716,tfidf
5,4,0.9970484610690074,4,0.49532866985682716,tfidf
4,3,0.9970492507105121,4,0.44713337440278345,tfidf
5,4,0.9970518009945606,4,0.49532866985682716,tfidf
5,4,0.9970579209109284,4,0.49532866985682716,tfidf
4,4,0.9970576647571938,4,0.4661580640017034,tfidf
5,3,0.9970612412928153,4,0.4300791984682477,tfidf
6,4,0.9970525300914055,4,0.4435362648316162,tfidf
16,10,0.9970587435916908,16,0.25191238887404827,fasttext
23,26,0.9970092454357268,2,0.25014539167226896,fasttext
27,13,0.9970960280365064,16,0.25191238887404827,fasttext
17,18,0.9970093828335252,4,0.2576535784607246,fasttext
8,1,0.9970097386659765,8,0.2616590238836397,fasttext
9,10,0.9970607677599187,4,0.25909547582057474,fasttext
4,8,0.9970281018444056,2,0.4182825275519582,fasttext
15,28,0.9970174303461703,2,0.2605234404737375,fasttext
29,22,0.9970347527202393,8,0.25227607901584104,fasttext
22,1,0.9970055366029303,2,0.008509468744222776,fasttext
2,7,0.9970353023356313,2,0.13520537092201343,fasttext
2,1,0.997026870852648,8,0.35876787882057576,fasttext
1,5,0.9970318219991253,8,0.0,fasttext
6,5,0.9970257949985719,8,0.2644965916538799,fasttext
4,16,0.9970451963174687,2,0.0,fasttext
11,8,0.9970212828375252,8,0.2542406639848715,fasttext
12,3,0.9970013093447466,16,0.25191238887404827,fasttext
5,13,0.9970449170069988,4,0.33388960558279995,fasttext
1,6,0.997021460610996,2,0.0,fasttext
8,11,0.997038839958368,8,0.26020221410485506,fasttext
4,20,0.9970539523439147,2,0.0,fasttext
5,14,0.9970496432413233,4,0.31936099415578145,fasttext
6,13,0.9970418711870519,4,0.41572766829591196,fasttext
12,3,0.9970277088654917,4,0.25174098998392774,fasttext
3,17,0.997040310043763,4,0.0,fasttext
7,8,0.9970171840716272,4,0.25495294216156844,fasttext
10,11,0.9970290871891655,8,0.2566609954783378,fasttext
14,23,0.9970311618784904,16,0.25795361674591977,fasttext
19,3,0.9970160303435452,2,0.008509468744222776,fasttext
1,9,0.9970578656833703,16,0.0,fasttext
6,14,0.9970249974744956,4,0.4000327040189209,fasttext
6,13,0.9970248884742589,4,0.41572766829591196,fasttext
7,15,0.997022672183696,4,0.4262695639125624,fasttext
7,12,0.9970148694587143,4,0.2594738755018793,fasttext
10,18,0.9970393416394054,4,0.26433290737742177,fasttext
13,15,0.9970213680836824,4,0.25579300303984615,fasttext
9,19,0.9970088853236662,4,0.29131961796903766,fasttext
19,10,0.9970671288197814,4,0.25174098998392774,fasttext
4,16,0.9970338433858214,4,0.06651072727120297,fasttext
8,21,0.9970110122112241,4,0.373625517548585,fasttext
17,24,0.9970218199637124,2,0.24639614067792254,fasttext
7,14,0.9970268210772762,4,0.44681807093701625,fasttext
6,13,0.9970309636161219,4,0.41572766829591196,fasttext
25,15,0.9970343985738698,4,0.25174098998392774,fasttext
3,12,0.9970245086653222,4,0.057635737375734235,fasttext
9,17,0.9970124137281065,4,0.25850415227200196,fasttext
7,10,0.9970190396241467,2,0.2589343536331246,fasttext
3,14,0.9970278653060424,16,0.0,fasttext
5,8,0.9970363103971749,4,0.45368821761403344,fasttext
5,8,0.9970366150588166,2,0.26410859472321574,fasttext
2,5,0.9970435964486729,4,0.246321381190512,fasttext
6,29,0.9970313269547066,4,0.0,fasttext
9,12,0.9970365533209192,4,0.25356443987128396,fasttext
5,6,0.9970238999543596,4,0.25053434002579494,fasttext
7,9,0.9970288737048628,4,0.2540006463248859,fasttext
4,11,0.9970185446539672,4,0.2848498396191809,fasttext
30,17,0.9970253251028953,2,0.008509468744222776,fasttext
8,13,0.9970332128022887,4,0.24649004120264378,fasttext
2,9,0.9970388510424276,16,0.0,fasttext
11,15,0.9970422992166809,8,0.2662674844051329,fasttext
10,7,0.9970486253273687,2,0.01867339097748641,fasttext
6,13,0.9970293602119311,4,0.41572766829591196,fasttext
4,14,0.9970315823839071,4,0.1527637251839389,fasttext
5,16,0.997035860011752,4,0.23159812767343924,fasttext
6,11,0.9970272662651715,4,0.4379014389822313,fasttext
3,10,0.9970266053005288,4,0.14484848065884626,fasttext
7,11,0.997022647545603,4,0.24998692888613144,fasttext
2,7,0.9970192644370429,4,0.08768386013530016,fasttext
6,12,0.9970236958254083,4,0.4343680877718153,fasttext
8,12,0.9970279490149243,8,0.2669891705959812,fasttext
11,8,0.9970145378910532,2,0.01867339097748641,fasttext
6,9,0.9970205795219464,4,0.2678281064915587,fasttext
4,11,0.9970238709091236,4,0.2848498396191809,fasttext
5,12,0.9970168542741512,4,0.3668298737500185,fasttext
7,13,0.9970260517092427,4,0.39652597345123264,fasttext
1,14,0.997032967825073,4,0.0,fasttext
8,4,0.9970228524555075,16,0.2540820935299751,fasttext
3,6,0.9970300086446541,4,0.35678704308069664,fasttext
9,18,0.9970411410461384,4,0.2572602669593421,fasttext
5,15,0.9970370114904878,4,0.28060981462021617,fasttext
6,10,0.9970203980791537,2,0.2950551718126232,fasttext
6,13,0.9970314898471699,4,0.41572766829591196,fasttext
7,16,0.9970276422989933,4,0.4137399110299629,fasttext
22,13,0.997034061231779,4,0.25174098998392774,fasttext
4,11,0.9970256889217451,4,0.2848498396191809,fasttext
6,14,0.997029186433361,4,0.4000327040189209,fasttext
10,12,0.9970225555861055,4,0.2563879033463623,fasttext
15,17,0.9970378511072006,4,0.2583219080296809,fasttext
8,10,0.9970349465071884,8,0.26560047990583874,fasttext
5,15,0.9970401089221957,16,0.26420989003084466,fasttext
7,7,0.9970310253035662,2,0.2530031001504694,fasttext
6,13,0.9970286035207503,4,0.41572766829591196,fasttext
3,13,0.9970257419806751,4,0.03641855163011794,fasttext
4,14,0.9970296497146031,4,0.1527637251839389,fasttext
6,11,0.9970328418838733,4,0.4379014389822313,fasttext
8,11,0.9970327103706619,4,0.2512380746554558,fasttext
5,8,0.99702395810682,4,0.45368821761403344,fasttext
5,8,0.99701866048644,4,0.45368821761403344,fasttext
5,8,0.997019156630851,4,0.45368821761403344,fasttext
5,8,0.9970183794757881,4,0.45368821761403344,fasttext
5,8,0.99701771014415,4,0.45368821761403344,fasttext
5,8,0.9970177207775749,4,0.45368821761403344,fasttext
5,9,0.9970147531548187,4,0.4404699752793038,fasttext
5,8,0.9970141538680288,4,0.45368821761403344,fasttext
2,8,0.9970171239577743,4,0.04944084136208808,fasttext
5,6,0.997013776474898,4,0.25053434002579494,fasttext
4,7,0.9970162389372836,4,0.4168715013794379,fasttext
3,9,0.9970110686420731,4,0.22754360154071604,fasttext
5,8,0.9970140515452717,4,0.45368821761403344,fasttext
5,5,0.9970085832970261,4,0.2549519690221692,fasttext
3,8,0.9970134871850572,4,0.27678358796729075,fasttext
4,9,0.9970190326894871,4,0.35841377773648403,fasttext
5,8,0.9970159247869955,4,0.45368821761403344,fasttext
5,6,0.9970153407001342,4,0.25053434002579494,fasttext
2,4,0.9970178879698125,4,0.2982213310833215,fasttext
4,7,0.9970121507044177,4,0.4165565350081943,fasttext
5,8,0.9970163059249795,4,0.45368821761403344,fasttext
3,8,0.9970200489180523,4,0.2767755927118841,fasttext
5,8,0.9970174550526147,4,0.45368821761403344,fasttext
25,8,0.997010247433785,8,0.25227607901584104,fasttext
1,5,0.9970172853754996,4,0.0,fasttext
4,7,0.9970193190536489,4,0.4168715013794379,fasttext
5,7,0.9970153740684329,4,0.37860308218927996,fasttext
7,6,0.9970218719701367,4,0.2566399356254827,fasttext
5,8,0.9970080157898106,4,0.45368821761403344,fasttext
5,8,0.997006207524353,4,0.45368821761403344,fasttext
4,9,0.9970121786903965,4,0.35841377773648403,fasttext
5,10,0.9970135554518029,16,0.4336040800651892,fasttext
4,8,0.9970071332793298,4,0.3872458540780297,fasttext
3,9,0.9970094002618316,4,0.22754360154071604,fasttext
18,2,0.9970040293738677,4,0.25174098998392774,fasttext
5,8,0.9970119649234699,4,0.45368821761403344,fasttext
6,8,0.997006735449889,4,0.25746040516237106,fasttext
5,7,0.9970176168857235,4,0.37860308218927996,fasttext
6,9,0.997015685210058,4,0.2678281064915587,fasttext
7,6,0.997020514151818,4,0.2566399356254827,fasttext
4,7,0.9970098894507109,4,0.4165565350081943,fasttext
5,10,0.9970132705850052,4,0.4223590765744427,fasttext
2,7,0.997018759655955,4,0.08768386013530016,fasttext
7,9,0.9970046445753693,4,0.2540006463248859,fasttext
3,8,0.9970158285595049,4,0.2767755927118841,fasttext
5,8,0.9970112902677926,4,0.45368821761403344,fasttext
6,8,0.997012145967947,4,0.25746040516237106,fasttext
5,9,0.9970214212966078,4,0.4404699752793038,fasttext
4,6,0.9970140570579501,4,0.3710346245962541,fasttext
6,27,0.9970085629042186,4,0.0,fasttext
4,8,0.9970172043145475,8,0.40608751252766667,fasttext
5,10,0.9970111297068728,4,0.4223590765744427,fasttext
6,7,0.9970031923448076,4,0.25374111822381185,fasttext
5,5,0.9970079884493449,4,0.2549519690221692,fasttext
3,9,0.9970062759144356,16,0.20714328226657447,fasttext
5,8,0.9970127601709079,4,0.45368821761403344,fasttext
6,7,0.9970111243686941,4,0.25374111822381185,fasttext
5,8,0.9970154346912982,4,0.45368821761403344,fasttext
4,10,0.9970183875033135,4,0.3256011268661644,fasttext
7,6,0.9970098446895804,4,0.2566399356254827,fasttext
4,8,0.9970232062974591,4,0.3888898084561421,fasttext
5,9,0.9970021799276951,4,0.4404699752793038,fasttext
6,7,0.9970053132045569,4,0.25374111822381185,fasttext
7,8,0.9970209375306915,4,0.25495294216156844,fasttext
3,9,0.9970003418447522,4,0.22702461939645235,fasttext
5,8,0.9970125787605321,4,0.45368821761403344,fasttext
4,7,0.9970164684612642,4,0.4168715013794379,fasttext
5,8,0.997014201772583,4,0.45368821761403344,fasttext
6,6,0.9970187760054473,4,0.25501887086004893,fasttext
6,9,0.997011653733427,4,0.2678281064915587,fasttext
5,8,0.9970085359464149,4,0.45368821761403344,fasttext
4,10,0.9970145733074548,4,0.3256011268661644,fasttext
5,7,0.9970169448417335,4,0.37860308218927996,fasttext
4,8,0.9970130210570777,4,0.3872458540780297,fasttext
7,9,0.997006480645846,4,0.2540006463248859,fasttext
5,8,0.9970149444325314,4,0.45368821761403344,fasttext
5,7,0.9970200796450972,4,0.37860308218927996,fasttext
6,8,0.9970159541917414,4,0.25746040516237106,fasttext
4,8,0.9970102489277936,4,0.3872458540780297,fasttext
5,10,0.9970183128834986,4,0.4223590765744427,fasttext
6,9,0.9970218184644929,4,0.2678281064915587,fasttext
4,7,0.9970135882459547,4,0.4165565350081943,fasttext
14,6,0.9970159966135641,8,0.25227607901584104,fasttext
5,9,0.9970126430631849,4,0.4404699752793038,fasttext
5,8,0.9970202563563286,16,0.3735140857103955,fasttext
5,8,0.997011785917907,4,0.45368821761403344,fasttext
6,8,0.9970176890913053,4,0.25746040516237106,fasttext
3,7,0.9970096573453795,4,0.3199578600208075,fasttext
5,9,0.9970147799897545,4,0.4404699752793038,fasttext
4,7,0.9970241992051786,4,0.4168715013794379,fasttext
6,9,0.9970126336084991,4,0.2678281064915587,fasttext
21,8,0.9970069519096783,4,0.25174098998392774,fasttext
4,7,0.9970166643214453,2,0.45379528129416385,fasttext
3,6,0.9970188375205296,2,0.3802306203061789,fasttext
4,7,0.9970166827649031,2,0.45379528129416385,fasttext
4,7,0.9970168080452829,2,0.45379528129416385,fasttext
3,7,0.9970164607819542,2,0.33441462729515864,fasttext
4,7,0.9970198811792796,2,0.45379528129416385,fasttext
4,6,0.997022072425088,2,0.3899976690073798,fasttext
4,4,0.9970201700997484,2,0.404037423179591,fasttext
3,7,0.9970175627446416,2,0.33441462729515864,fasttext
4,5,0.9970186616301415,2,0.3988573896262539,fasttext
2,7,0.9970237109453011,2,0.13520537092201343,fasttext
5,6,0.9970208562711096,2,0.25404336112288095,fasttext
