n_clusters,epsilon,umap_n_components,NMI,embedding
6,0.5668440707992314,16,0.0,word2vec
6,0.5858134359316185,4,0.0,word2vec
6,0.5034854162242302,8,0.0,word2vec
6,0.19992253457229428,16,0.0,word2vec
6,0.6126646531168686,2,0.0,word2vec
6,0.15079828622322655,8,0.0,word2vec
6,0.2539088891554739,4,0.0,word2vec
6,0.07171233304123811,16,0.0,word2vec
6,0.08381406597600592,16,0.0,word2vec
6,0.018314948042997027,16,0.0,word2vec
6,0.04563846414311144,16,0.0,word2vec
6,0.1695836751166163,2,0.0,word2vec
6,0.939013381464712,16,0.0,word2vec
6,0.33175446359280425,8,0.0,word2vec
6,0.09461806930682054,4,0.0,word2vec
6,0.3869202109063944,8,0.0,word2vec
6,0.2885754219514299,2,0.0,word2vec
6,0.06200532142736709,2,0.0,word2vec
6,0.012749717198995768,2,0.0,word2vec
6,0.054391992838233594,2,0.0,word2vec
6,0.10519943454833108,2,0.0,word2vec
6,0.043776404760932246,16,0.0,word2vec
6,0.13741077464505777,8,0.0,word2vec
6,0.09289622404042501,4,0.0,word2vec
6,0.214379558523414,8,0.0,word2vec
6,0.17480451691684024,2,0.0,word2vec
6,0.1084056853121778,16,0.0,word2vec
6,0.2599346193894214,4,0.0,word2vec
6,0.23019382031543667,4,0.0,word2vec
6,0.35248948099949584,4,0.0,word2vec
6,0.14732610939815163,4,0.0,word2vec
6,0.3043541207699031,8,0.0,word2vec
6,0.8085136042654171,4,0.0,word2vec
6,0.280445614303108,8,0.0,word2vec
6,0.03351264960736319,4,0.0,word2vec
6,0.06993269487856964,2,0.0,word2vec
6,0.9989395905637766,16,0.0,word2vec
6,0.4478569235646815,8,0.0,word2vec
6,0.8660510197653039,8,0.0,word2vec
6,0.40728758145204275,8,0.0,word2vec
6,0.3293321093236166,8,0.0,word2vec
6,0.4768737174782196,8,0.0,word2vec
6,0.37368506408165936,4,0.0,word2vec
6,0.12268432169935009,16,0.0,word2vec
6,0.9630739632561223,8,0.0,word2vec
6,0.7524525104847773,2,0.0,word2vec
6,0.43343756631787556,4,0.0,word2vec
6,0.6783135286438144,4,0.0,word2vec
6,0.5288439953409597,4,0.0,word2vec
6,0.6207075855634624,4,0.0,word2vec
6,0.6590297221738403,4,0.0,word2vec
6,0.23980880806034843,16,0.0,word2vec
6,0.19293684690460705,8,0.0,word2vec
6,0.7047325722705224,2,0.0,word2vec
6,0.6385094979776246,4,0.0,word2vec
6,0.26867409874060655,8,0.0,word2vec
6,0.3944571522497,16,0.0,word2vec
6,0.6081866546414078,4,0.0,word2vec
6,0.5753770530281985,4,0.0,word2vec
6,0.5513173691539546,4,0.0,word2vec
6,0.5119884326824451,4,0.0,word2vec
6,0.6089048279983096,2,0.0,word2vec
6,0.593321705408721,4,0.0,word2vec
6,0.6456678003219588,8,0.0,word2vec
6,0.5432340851803603,16,0.0,word2vec
6,0.3166320856306408,4,0.0,word2vec
6,0.21629250497427727,8,0.0,word2vec
6,0.3477951890594408,8,0.0,word2vec
6,0.29164582457552773,8,0.0,word2vec
6,0.010203492586984726,8,0.0,word2vec
6,0.055871537116697755,8,0.0,word2vec
6,0.25089259926549057,2,0.0,word2vec
6,0.35512439649073657,8,0.0,word2vec
6,0.03043678027625797,4,0.0,word2vec
6,0.08346144150904963,16,0.0,word2vec
6,0.37938924024996057,2,0.0,word2vec
6,0.16327856189556117,8,0.0,word2vec
6,0.48293289365666303,4,0.0,word2vec
6,0.4637677799650155,4,0.0,word2vec
6,0.4083600075134435,4,0.0,word2vec
6,0.5055367804273831,4,0.0,word2vec
6,0.30212918414391526,4,0.0,word2vec
6,0.4381056530155645,8,0.0,word2vec
6,0.5657528504634256,16,0.0,word2vec
6,0.3289390606616577,4,0.0,word2vec
6,0.685588988614485,2,0.0,word2vec
6,0.4223790943179059,8,0.0,word2vec
6,0.7125365749532048,8,0.0,word2vec
6,0.88928168062671,8,0.0,word2vec
6,0.6651438382728764,8,0.0,word2vec
6,0.2735991991439834,8,0.0,word2vec
6,0.5959253740363196,4,0.0,word2vec
6,0.6318005892502538,16,0.0,word2vec
6,0.9743372383044216,4,0.0,word2vec
6,0.23138182224887444,8,0.0,word2vec
6,0.45502401500160017,2,0.0,word2vec
6,0.11883659050551176,4,0.0,word2vec
6,0.25671201504672586,2,0.0,word2vec
6,0.28589990487424305,2,0.0,word2vec
6,0.321442565407245,2,0.0,word2vec
6,0.3590530376663692,2,0.0,word2vec
6,0.309281154467229,8,0.0,word2vec
6,0.724975072686874,16,0.0,word2vec
6,0.04081244171700528,8,0.0,word2vec
6,0.20221676633089591,4,0.0,word2vec
6,0.92493797086845,2,0.0,word2vec
6,0.24613246421232968,4,0.0,word2vec
6,0.7814870301010017,16,0.0,word2vec
6,0.18294375841833607,16,0.0,word2vec
6,0.13813592792557544,16,0.0,word2vec
6,0.6904007235858745,16,0.0,word2vec
6,0.642290810766391,8,0.0,word2vec
6,0.1578427819839679,16,0.0,word2vec
6,0.5216480612198788,4,0.0,word2vec
6,0.09538302329070898,8,0.0,word2vec
6,0.27560301608459453,2,0.0,word2vec
6,0.4925163576528212,4,0.0,word2vec
6,0.8493856572294083,4,0.0,word2vec
6,0.9937805780842579,4,0.0,word2vec
6,0.39342542044550977,4,0.0,word2vec
6,0.338981096852112,4,0.0,word2vec
6,0.417338157208521,8,0.0,word2vec
6,0.7365845158915624,16,0.0,word2vec
6,0.4728821258797152,4,0.0,word2vec
6,0.37370432514076746,8,0.0,word2vec
6,0.441245148741993,2,0.0,word2vec
6,0.9580114399472021,4,0.0,word2vec
6,0.567325384322984,8,0.0,word2vec
6,0.2257644463208059,8,0.0,word2vec
6,0.5363064626041344,8,0.0,word2vec
6,0.3018143327512246,8,0.0,word2vec
6,0.6106392606285864,8,0.0,word2vec
6,0.07772089052954669,16,0.0,word2vec
6,0.7520202054397271,4,0.0,word2vec
6,0.1123253190878061,8,0.0,word2vec
6,0.9030984681994766,2,0.0,word2vec
6,0.7039186446176839,4,0.0,tfidf
6,0.25911967009490167,4,0.0,tfidf
6,0.8473499073960095,4,0.0,tfidf
6,0.41703492133486225,8,0.0,tfidf
6,0.7600213223495137,2,0.0,tfidf
6,0.885619537786535,2,0.0,tfidf
6,0.061356320374393127,8,0.0,tfidf
6,0.6692798756036414,8,0.0,tfidf
6,0.3875610958277159,2,0.0,tfidf
6,0.5202593430184641,16,0.0,tfidf
6,0.9844743724319707,4,0.0,tfidf
6,0.19521661227520637,4,0.0,tfidf
6,0.6624703215106575,4,0.0,tfidf
6,0.31647462092970136,4,0.0,tfidf
6,0.5173074058926036,16,0.0,tfidf
6,0.24614026194581717,4,0.0,tfidf
6,0.0635538360911625,4,0.0,tfidf
6,0.6045990983846303,4,0.0,tfidf
6,0.42808672750400356,16,0.0,tfidf
6,0.5850003645698794,4,0.0,tfidf
6,0.16531846572462086,4,0.0,tfidf
6,0.7689520787551687,4,0.0,tfidf
6,0.8003105165845603,4,0.0,tfidf
6,0.8763057653424312,4,0.0,tfidf
6,0.6969012016141638,4,0.0,tfidf
6,0.9909659088930192,4,0.0,tfidf
6,0.8595537349477853,2,0.0,tfidf
6,0.5722436340217556,8,0.0,tfidf
6,0.45576428644805267,16,0.0,tfidf
6,0.7218158969931465,8,0.0,tfidf
6,0.6455673658624352,4,0.0,tfidf
6,0.3655874711640811,8,0.0,tfidf
6,0.7984681576930528,8,0.0,tfidf
6,0.47745061309835013,2,0.0,tfidf
6,0.31989434869225075,8,0.0,tfidf
6,0.7519153013379257,8,0.0,tfidf
6,0.5277169501008182,2,0.0,tfidf
6,0.9339493842236474,8,0.0,tfidf
6,0.4170369714390325,4,0.0,tfidf
6,0.8348369085909731,16,0.0,tfidf
6,0.9212854279074685,2,0.0,tfidf
6,0.7191829964018284,2,0.0,tfidf
6,0.8214290521584042,2,0.0,tfidf
6,0.7694414825170995,2,0.0,tfidf
6,0.6408309208531113,4,0.0,tfidf
6,0.5382530836037117,4,0.0,tfidf
6,0.674759549816479,8,0.0,tfidf
6,0.8966261027369543,4,0.0,tfidf
6,0.6065636526259058,2,0.0,tfidf
6,0.4782391530841349,16,0.0,tfidf
6,0.25707796109939385,4,0.0,tfidf
6,0.8504690840655028,2,0.0,tfidf
6,0.9356309661076923,2,0.0,tfidf
6,0.7997193170910717,2,0.0,tfidf
6,0.958841545202155,4,0.0,tfidf
6,0.8714633249025252,4,0.0,tfidf
6,0.9071961427819235,2,0.0,tfidf
6,0.7499140663310253,4,0.0,tfidf
6,0.9969290312817313,16,0.0,tfidf
6,0.8706451494395884,4,0.0,tfidf
6,0.6945137020394377,8,0.0,tfidf
6,0.13562973804845668,8,0.0,tfidf
6,0.015062838202240324,8,0.0,tfidf
6,0.2161109639880836,8,0.0,tfidf
6,0.1400463005860847,8,0.0,tfidf
6,0.366031227285799,4,0.0,tfidf
6,0.31329095082594677,2,0.0,tfidf
6,0.09092103294594805,8,0.0,tfidf
6,0.18842753649606148,4,0.0,tfidf
6,0.8181119661842505,4,0.0,tfidf
6,0.4231654725890594,2,0.0,tfidf
6,0.7771489623882372,8,0.0,tfidf
6,0.7336025814980374,8,0.0,tfidf
6,0.8465284352330887,8,0.0,tfidf
6,0.7138777297356095,8,0.0,tfidf
6,0.6618588047092802,16,0.0,tfidf
6,0.6340907884746777,8,0.0,tfidf
6,0.546436483948203,4,0.0,tfidf
6,0.7776040990062083,2,0.0,tfidf
6,0.745461330410426,8,0.0,tfidf
6,0.6858715403454535,4,0.0,tfidf
6,0.5129101522523314,2,0.0,tfidf
6,0.4815290955892669,2,0.0,tfidf
6,0.38952269685141455,2,0.0,tfidf
6,0.44405205941690445,2,0.0,tfidf
6,0.301886976877782,2,0.0,tfidf
6,0.3964612042327622,4,0.0,tfidf
6,0.27858795355805044,16,0.0,tfidf
6,0.35268115493779717,8,0.0,tfidf
6,0.8884665463775272,4,0.0,tfidf
6,0.823517792835107,2,0.0,tfidf
6,0.4542053651621589,16,0.0,tfidf
6,0.49491268886090606,16,0.0,tfidf
6,0.5728699794134273,16,0.0,tfidf
6,0.22314694564713689,16,0.0,tfidf
6,0.6136739082068379,4,0.0,tfidf
6,0.5545617084161318,8,0.0,tfidf
6,0.5209855874827338,2,0.0,tfidf
6,0.4641598428835525,4,0.0,tfidf
6,0.334276289396647,8,0.0,tfidf
6,0.4145124244750902,2,0.0,tfidf
6,0.9488532942056921,4,0.0,tfidf
6,0.9088319688062604,4,0.0,tfidf
6,0.8619043337920647,4,0.0,tfidf
6,0.7075565487206106,4,0.0,tfidf
6,0.8876625507430125,4,0.0,tfidf
6,0.5858774955720765,8,0.0,tfidf
6,0.961070697731191,16,0.0,tfidf
6,0.7978020822792623,4,0.0,tfidf
6,0.6618894051678421,2,0.0,tfidf
6,0.7314977948658781,8,0.0,tfidf
6,0.27333766527960346,4,0.0,tfidf
6,0.9704781608634854,4,0.0,tfidf
6,0.7626521661529491,4,0.0,tfidf
6,0.18269094300520403,4,0.0,tfidf
6,0.9257926972333261,4,0.0,tfidf
6,0.08779123636670587,2,0.0,tfidf
6,0.4325526617339448,8,0.0,tfidf
6,0.6926627893125817,4,0.0,tfidf
6,0.8342794271571196,2,0.0,tfidf
6,0.25196621870282343,8,0.0,tfidf
6,0.721666094940325,4,0.0,tfidf
6,0.6789394471750735,4,0.0,tfidf
6,0.9872806435872761,4,0.0,tfidf
6,0.6275406190672242,4,0.0,tfidf
6,0.7045101507771555,16,0.0,tfidf
6,0.6628921918568316,4,0.0,tfidf
6,0.49891427475467925,2,0.0,tfidf
6,0.8522790089727386,8,0.0,tfidf
6,0.3708169821766436,4,0.0,tfidf
6,0.33774275061911996,2,0.0,tfidf
6,0.2860320275472753,4,0.0,tfidf
6,0.7821965600341889,4,0.0,tfidf
6,0.31134230331212137,4,0.0,tfidf
6,0.22777947667553536,4,0.0,tfidf
6,0.8881797902564295,16,0.0,tfidf
6,0.743943496186615,8,0.0,tfidf
6,0.8118650439359895,4,0.0,tfidf
6,0.40455699514416843,2,0.0,tfidf
6,0.35266729536541286,4,0.0,tfidf
6,0.9181820895637075,8,0.0,tfidf
6,0.6452889570907123,16,0.0,tfidf
6,0.5206238576111343,16,0.0,tfidf
6,0.4700687073050651,16,0.0,tfidf
6,0.3771842110310296,16,0.0,tfidf
6,0.4379922974729069,4,0.0,tfidf
6,0.6043815893985014,16,0.0,tfidf
6,0.3933093106078781,2,0.0,tfidf
6,0.5532373834454283,8,0.0,tfidf
6,0.32875997058838113,4,0.0,tfidf
6,0.7578193456320572,4,0.0,tfidf
6,0.9388322962546474,4,0.0,tfidf
6,0.15277999659314226,4,0.0,tfidf
6,0.20089640067383022,4,0.0,tfidf
6,0.2605253367049588,4,0.0,tfidf
6,0.24684776041782341,2,0.0,tfidf
6,0.29266195771875464,8,0.0,tfidf
6,0.3096275776585778,4,0.0,tfidf
6,0.01538755679172911,16,0.0,tfidf
6,0.539186911504451,4,0.0,tfidf
6,0.2369816275432961,2,0.0,tfidf
6,0.26301269697367385,4,0.0,tfidf
6,0.8680681236917658,4,0.0,tfidf
6,0.4850903219736016,4,0.0,tfidf
6,0.21158707173858016,4,0.0,tfidf
6,0.28295438703172515,8,0.0,tfidf
6,0.41993493968149054,4,0.0,tfidf
6,0.7990504297877663,4,0.0,tfidf
6,0.6949498427864224,2,0.0,tfidf
6,0.7279200032572121,8,0.0,tfidf
6,0.8352133321782113,4,0.0,tfidf
6,0.6548565761494893,4,0.0,tfidf
6,0.6373067012893427,4,0.0,tfidf
6,0.6106149002981339,4,0.0,tfidf
6,0.580046322279039,4,0.0,tfidf
6,0.9801650516062996,16,0.0,tfidf
6,0.6815543426958518,4,0.0,tfidf
6,0.9022234691356874,2,0.0,tfidf
6,0.23788946442464481,8,0.0,tfidf
6,0.5031366109444274,4,0.0,tfidf
6,0.17432057015143307,4,0.0,tfidf
6,0.4420766522664177,16,0.0,tfidf
6,0.9990177113032301,16,0.0,tfidf
6,0.46291479126457113,16,0.0,tfidf
6,0.667722120202665,16,0.0,tfidf
6,0.4128693669878688,16,0.0,tfidf
6,0.39052756210867706,2,0.0,tfidf
6,0.529492139255902,8,0.0,tfidf
6,0.1957466625029828,4,0.0,tfidf
6,0.35011083823560907,4,0.0,tfidf
6,0.9343167599443325,16,0.0,tfidf
6,0.5627372736715751,4,0.0,tfidf
6,0.5927159097594198,4,0.0,tfidf
6,0.9578429951488088,4,0.0,tfidf
6,0.7100401652878489,4,0.0,tfidf
6,0.2967442927306015,2,0.0,tfidf
6,0.624979052186785,4,0.0,tfidf
6,0.10295136065214398,8,0.0,tfidf
6,0.3268581889615864,4,0.0,tfidf
6,0.569800304209598,4,0.0,tfidf
4,0.07282828814154826,2,0.0,fasttext
4,0.2795127785415601,8,0.0,fasttext
4,0.14729722118847363,16,0.0,fasttext
4,0.8156344503493382,4,0.0,fasttext
4,0.06020111560582604,8,0.0,fasttext
4,0.11995809092375366,4,0.0,fasttext
4,0.5071970996678089,16,0.0,fasttext
4,0.5858776672117925,2,0.0,fasttext
4,0.47769384540517523,2,0.0,fasttext
4,0.3563039421676457,2,0.0,fasttext
4,0.02886261078916663,2,0.0,fasttext
4,0.23386108171453546,8,0.0,fasttext
4,0.2762946073402357,8,0.0,fasttext
4,0.21369132262714602,8,0.0,fasttext
4,0.017517982179723612,2,0.0,fasttext
4,0.3474667186330156,8,0.0,fasttext
4,0.16536396157067126,16,0.0,fasttext
4,0.31324192249214844,4,0.0,fasttext
4,0.12662689977026942,2,0.0,fasttext
4,0.19316668543105453,8,0.0,fasttext
4,0.012898385660405576,2,0.0,fasttext
4,0.12316671174144048,16,0.0,fasttext
4,0.24552674648429837,16,0.0,fasttext
4,0.11627991449193471,16,0.0,fasttext
4,0.17839864736276673,16,0.0,fasttext
4,0.29446999027419296,16,0.0,fasttext
4,0.09963003591087302,8,0.0,fasttext
4,0.3968571631911171,4,0.0,fasttext
4,0.22766831166905915,2,0.0,fasttext
4,0.8251913132691463,4,0.0,fasttext
4,0.9420035256014918,8,0.0,fasttext
4,0.07232988074354524,4,0.0,fasttext
4,0.6836341048353954,4,0.0,fasttext
4,0.07679035939089203,4,0.0,fasttext
4,0.15058307211272431,4,0.0,fasttext
4,0.4034188914339281,16,0.0,fasttext
4,0.5349150068090199,2,0.0,fasttext
4,0.05670783879453467,8,0.0,fasttext
4,0.6600835026625221,4,0.0,fasttext
4,0.45691020318588066,2,0.0,fasttext
4,0.2609142632688308,16,0.0,fasttext
