n_clusters,umap_n_components,NMI,embedding
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938277,fasttext
5,16,0.8475686668938275,fasttext
5,16,0.8475686668938275,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938275,fasttext
5,16,0.8475686668938278,fasttext
5,8,0.8454581681909336,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938278,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938278,fasttext
5,16,0.8475686668938275,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938275,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938276,fasttext
5,4,0.8434002306858845,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938275,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938275,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938275,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938278,fasttext
5,2,0.8414997117446879,fasttext
5,16,0.8475686668938275,fasttext
5,16,0.847568666893828,fasttext
5,16,0.8475686668938275,fasttext
5,16,0.8475686668938277,fasttext
5,16,0.8475686668938276,fasttext
5,16,0.8475686668938278,fasttext
5,16,0.8475686668938277,fasttext
5,16,0.8475686668938277,fasttext
