min_samples,eps,umap_n_components,NMI,embedding
5,0.5843701821335701,8,0.6735101674450839,tfidf
9,0.6812114214241601,8,0.6044997501481872,tfidf
6,0.5159447568077832,8,0.6688410237438421,tfidf
10,0.3860626986451949,16,0.5950612999176418,tfidf
9,0.6065368407867884,4,0.6037793072403813,tfidf
9,0.5744269437782564,8,0.6735117033763013,tfidf
9,0.5890587583025421,8,0.6735117033763013,tfidf
9,0.5592835888085027,8,0.6698055476128213,tfidf
9,0.6390953353256732,8,0.6730240138074539,tfidf
9,0.6584644909610825,8,0.6690042563782769,tfidf
9,0.609373272584862,8,0.6735117033763013,tfidf
8,0.5408146638180809,8,0.6689708312073054,tfidf
9,0.5786276683608402,8,0.6735117033763013,tfidf
5,0.40218819213591656,4,0.6534582901677692,tfidf
9,0.4403321777311955,8,0.5968122250406301,tfidf
9,0.5694691392847844,8,0.6735117033763013,tfidf
9,0.6018003010406703,8,0.6735117033763013,tfidf
9,0.5543827395867372,8,0.6698055476128213,tfidf
9,0.6282818384330957,8,0.6730240138074539,tfidf
9,0.4989558459166351,8,0.6661528659194287,tfidf
10,0.5879349529779042,2,0.4105225892827725,tfidf
9,0.5300356325346045,8,0.6689708312073054,tfidf
7,0.3662467040968962,8,0.5963330332166135,tfidf
9,0.5591054319974793,8,0.6698055476128213,tfidf
8,0.620905953817406,4,0.6130825300729453,tfidf
9,0.6027123998941541,8,0.6735117033763013,tfidf
9,0.6084359458956259,8,0.6735117033763013,tfidf
9,0.6426538101993539,8,0.6730240138074539,tfidf
9,0.5728583432213387,8,0.6735117033763013,tfidf
9,0.5927742569680017,8,0.6735117033763013,tfidf
9,0.6145677965077487,8,0.6735117033763013,tfidf
5,0.5450964452394186,16,0.5946970586266233,tfidf
9,0.6346048210317004,8,0.6730240138074539,tfidf
9,0.5731570649622548,8,0.6735117033763013,tfidf
10,0.5137068511003219,4,0.6537547719525186,tfidf
8,0.5950877605428652,8,0.6735117033763013,tfidf
8,0.5816044161293251,8,0.6735117033763013,tfidf
8,0.5561215500278583,8,0.6698055476128213,tfidf
6,0.6193566241325443,8,0.6690042563782769,tfidf
9,0.5840439266044586,8,0.6735117033763013,tfidf
7,0.6660472579881663,8,0.6040876633278076,tfidf
9,0.5334405847619539,8,0.6689708312073054,tfidf
5,0.427920678790542,8,0.639674743078121,tfidf
8,0.5651587295845941,8,0.6735117033763013,tfidf
9,0.6087103420119317,2,0.42908522589361003,tfidf
9,0.5987239865342978,8,0.6735117033763013,tfidf
9,0.6260242480905873,8,0.6730240138074539,tfidf
9,0.6480431312876459,8,0.6730240138074539,tfidf
9,0.6099096189562827,8,0.6735117033763013,tfidf
9,0.5846097865498447,8,0.6735117033763013,tfidf
9,0.4566916008264207,4,0.6361955394575491,tfidf
9,0.5578886997614482,8,0.6698055476128213,tfidf
9,0.34340933197400175,8,0.5578953788084986,tfidf
5,0.4099023741671527,8,0.6244868768757241,tfidf
9,0.5801380117503537,8,0.6735117033763013,tfidf
9,0.5949832613764591,8,0.6735117033763013,tfidf
9,0.6339317889667843,8,0.6730240138074539,tfidf
9,0.5699070255017264,8,0.6735117033763013,tfidf
9,0.6205071232112557,8,0.6730240138074539,tfidf
9,0.6008944025572713,8,0.6735117033763013,tfidf
9,0.5510044516412348,4,0.6725577239957874,tfidf
9,0.5859091126580529,8,0.6735117033763013,tfidf
8,0.27776561437310554,16,0.527335284901939,tfidf
9,0.6477026596291298,8,0.6730240138074539,tfidf
10,0.6133088619273611,8,0.6738366209424791,tfidf
10,0.6084121405251081,8,0.6738366209424791,tfidf
10,0.6182680627024287,8,0.6734148649369363,tfidf
10,0.6110920664534069,8,0.6738366209424791,tfidf
10,0.6020909104179207,8,0.6738366209424791,tfidf
10,0.6282315845476445,8,0.6734148649369363,tfidf
10,0.6578739538882731,8,0.6687858656322455,tfidf
10,0.6064387424020249,8,0.6738366209424791,tfidf
10,0.5991501457255907,8,0.6738366209424791,tfidf
10,0.6036587667768526,8,0.6738366209424791,tfidf
6,0.7211642842092417,4,0.7633448784219025,fasttext
7,0.114961818087297,4,0.36865915173388303,fasttext
9,0.22955335881775132,8,0.5621511349869154,fasttext
9,0.7536546114560343,4,0.7633448784219025,fasttext
5,0.4651061601843818,8,0.7423775639627376,fasttext
8,0.4575613873577451,16,0.7501521017490992,fasttext
10,0.5001231319279077,2,0.7644349606550258,fasttext
5,0.6963025126099924,8,0.7645768801214105,fasttext
8,0.33735900924593315,4,0.6982074662500862,fasttext
5,0.1652344932211958,4,0.49504437491476516,fasttext
6,0.9222604516312712,8,0.7645768801214105,fasttext
6,0.9815853861892692,8,0.7645768801214105,fasttext
6,0.9851334381269773,8,0.7645768801214105,fasttext
5,0.7645317383766459,8,0.7645768801214105,fasttext
7,0.6424715063087036,16,0.7645768801214105,fasttext
6,0.8554804032943087,2,0.7644349606550258,fasttext
5,0.8636240015435297,8,0.7645768801214105,fasttext
7,0.5709045589827292,8,0.7645768801214105,fasttext
6,0.6257452978709449,8,0.7645768801214105,fasttext
5,0.8653808894370674,2,0.7644349606550258,fasttext
7,0.7252858690493535,16,0.7645768801214105,fasttext
6,0.9304297990766853,8,0.7645768801214105,fasttext
6,0.996601462644823,8,0.7645768801214105,fasttext
5,0.9099811737663992,8,0.7645768801214105,fasttext
6,0.8205995778692436,8,0.7645768801214105,fasttext
7,0.934142447206416,8,0.7645768801214105,fasttext
5,0.8101735040722301,8,0.7645768801214105,fasttext
8,0.9761054052615156,8,0.7645768801214105,fasttext
6,0.8999725697962679,2,0.7644349606550258,fasttext
6,0.6838662053818276,8,0.7645768801214105,fasttext
5,0.7914467577331922,16,0.7645768801214105,fasttext
6,0.9908382519968839,8,0.7645768801214105,fasttext
7,0.9365126126394698,8,0.7645768801214105,fasttext
6,0.8354333741990019,8,0.7645768801214105,fasttext
6,0.961608483860522,8,0.7645768801214105,fasttext
5,0.8850889232468484,4,0.7633448784219025,fasttext
7,0.773200772832908,8,0.7645768801214105,fasttext
10,0.9040948887943078,8,0.7645768801214105,fasttext
9,0.9927209832273071,4,0.7633448784219025,fasttext
5,0.8322240483504827,8,0.7645768801214105,fasttext
6,0.7295427803654632,2,0.7644349606550258,fasttext
5,0.7547294726437626,8,0.7645768801214105,fasttext
5,0.7925026130629432,8,0.7645768801214105,fasttext
5,0.9462944528902004,16,0.7645768801214105,fasttext
6,0.8782575384971147,8,0.7645768801214105,fasttext
8,0.6927559912850494,8,0.7645768801214105,fasttext
5,0.8536777261731742,4,0.7633448784219025,fasttext
5,0.9548426439067195,8,0.7645768801214105,fasttext
7,0.7693522385004258,8,0.7645768801214105,fasttext
6,0.892401041612573,16,0.7645768801214105,fasttext
6,0.9201415575499784,2,0.7644349606550258,fasttext
7,0.6050289155352949,16,0.7645768801214105,fasttext
8,0.6599435180220897,16,0.7645768801214105,fasttext
7,0.7164763743142117,16,0.7645768801214105,fasttext
6,0.537777528326661,16,0.7645768801214105,fasttext
7,0.6601672732097007,8,0.7645768801214105,fasttext
5,0.9987068513118275,8,0.7645768801214105,fasttext
6,0.9627850483511579,8,0.7645768801214105,fasttext
5,0.8576598466996478,16,0.7645768801214105,fasttext
6,0.8005619863334388,4,0.7633448784219025,fasttext
7,0.9233799567042076,8,0.7645768801214105,fasttext
5,0.8377410114040671,8,0.7645768801214105,fasttext
9,0.8785428912962666,8,0.7645768801214105,fasttext
5,0.8140907205076984,8,0.7645768801214105,fasttext
5,0.9612968080892901,8,0.7645768801214105,fasttext
6,0.9175574158172495,8,0.7645768801214105,fasttext
6,0.7331730105159852,2,0.7644349606550258,fasttext
5,0.8563928763814328,8,0.7645768801214105,fasttext
8,0.9749858586000535,8,0.7645768801214105,fasttext
5,0.9417330018556881,8,0.7645768801214105,fasttext
6,0.8982948427006571,8,0.7645768801214105,fasttext
7,0.603796317378476,8,0.7645768801214105,fasttext
7,0.5720485205929192,8,0.7645768801214105,fasttext
7,0.7747912640055585,8,0.7645768801214105,fasttext
6,0.6438942115982836,8,0.7645768801214105,fasttext
7,0.9772624769585958,8,0.7645768801214105,fasttext
5,0.9367769669174991,4,0.7633448784219025,fasttext
6,0.6940967575388175,2,0.7644349606550258,fasttext
5,0.8249735678950587,16,0.7645768801214105,fasttext
6,0.7503972449707345,8,0.7645768801214105,fasttext
8,0.9073750493584147,8,0.7645768801214105,fasttext
6,0.6375283178110072,8,0.7645768801214105,fasttext
6,0.48285608056256524,8,0.7429985938879357,fasttext
5,0.7133580986257995,8,0.7645768801214105,fasttext
7,0.9974288495965447,8,0.7645768801214105,fasttext
6,0.8684290598241975,8,0.7645768801214105,fasttext
5,0.6772364203238482,16,0.7645768801214105,fasttext
6,0.5255878027610948,8,0.7645768801214105,fasttext
7,0.9450092827189486,8,0.7645768801214105,fasttext
5,0.8848220993880871,4,0.7633448784219025,fasttext
6,0.6171016155253425,8,0.7645768801214105,fasttext
7,0.7105831606228429,16,0.7645768801214105,fasttext
7,0.7432796429198033,16,0.7645768801214105,fasttext
8,0.5688150858912353,16,0.7645768801214105,fasttext
7,0.6717365400756828,16,0.7645768801214105,fasttext
7,0.6914816839186034,16,0.7645768801214105,fasttext
10,0.7723658851560713,2,0.7644349606550258,fasttext
6,0.8014028738704317,8,0.7645768801214105,fasttext
5,0.7390196806579727,8,0.7645768801214105,fasttext
7,0.8441685963383703,16,0.7645768801214105,fasttext
9,0.9679970544947026,8,0.7645768801214105,fasttext
6,0.9365697538361998,8,0.7645768801214105,fasttext
6,0.9102298265234445,8,0.7645768801214105,fasttext
6,0.9832410337273332,8,0.7645768801214105,fasttext
5,0.9552568292431953,8,0.7645768801214105,fasttext
6,0.8879015490038162,8,0.7645768801214105,fasttext
5,0.9276303579440385,8,0.7645768801214105,fasttext
6,0.8696414496399157,8,0.7645768801214105,fasttext
7,0.9697580387692545,4,0.7633448784219025,fasttext
6,0.816139331983439,8,0.7645768801214105,fasttext
8,0.9224568123098431,16,0.7645768801214105,fasttext
6,0.9975707580172606,8,0.7645768801214105,fasttext
6,0.9906820907059591,8,0.7645768801214105,fasttext
6,0.9610578363908766,8,0.7645768801214105,fasttext
5,0.9509290742931543,8,0.7645768801214105,fasttext
6,0.8997976980660842,8,0.7645768801214105,fasttext
7,0.9737595484890942,8,0.7645768801214105,fasttext
5,0.7257728179788107,2,0.7644349606550258,fasttext
6,0.6479095852145779,8,0.7645768801214105,fasttext
7,0.9289316871235715,8,0.7645768801214105,fasttext
6,0.7618977293648815,16,0.7645768801214105,fasttext
5,0.9110824450608848,8,0.7645768801214105,fasttext
5,0.9451059632539321,8,0.7645768801214105,fasttext
5,0.7832202866857063,8,0.7645768801214105,fasttext
5,0.7002644859927716,8,0.7645768801214105,fasttext
6,0.9839907635801227,8,0.7645768801214105,fasttext
5,0.6262528128642516,8,0.7645768801214105,fasttext
5,0.663289760313803,8,0.7645768801214105,fasttext
6,0.8334652304343481,16,0.7645768801214105,fasttext
7,0.6815160985995494,4,0.7633448784219025,fasttext
5,0.8883307669445292,8,0.7645768801214105,fasttext
6,0.8457155539935715,8,0.7645768801214105,fasttext
6,0.7973159542998763,8,0.7645768801214105,fasttext
6,0.8691562095549902,8,0.7645768801214105,fasttext
6,0.6032054040406033,8,0.7645768801214105,fasttext
6,0.7507248144718972,8,0.7645768801214105,fasttext
7,0.8228520192457737,2,0.7644349606550258,fasttext
6,0.9995676755416614,8,0.7645768801214105,fasttext
5,0.9135876739033176,16,0.7645768801214105,fasttext
6,0.9516304113808498,8,0.7645768801214105,fasttext
8,0.7094328304720802,8,0.7645768801214105,fasttext
7,0.9766858142805225,8,0.7645768801214105,fasttext
7,0.9322758882508004,8,0.7645768801214105,fasttext
7,0.9393437567512963,8,0.7645768801214105,fasttext
7,0.8937416707565374,8,0.7645768801214105,fasttext
6,0.9579261484025404,8,0.7645768801214105,fasttext
7,0.9221528892256976,8,0.7645768801214105,fasttext
5,0.8538820741208427,16,0.7645768801214105,fasttext
9,0.8755637871374233,8,0.7645768801214105,fasttext
6,0.7286340380005597,8,0.7645768801214105,fasttext
7,0.9084563853221579,8,0.7645768801214105,fasttext
5,0.7839262773895351,8,0.7645768801214105,fasttext
5,0.755333926805637,8,0.7645768801214105,fasttext
5,0.6544538609541207,8,0.7645768801214105,fasttext
5,0.971843241098431,8,0.7645768801214105,fasttext
5,0.5855439302512252,4,0.7633448784219025,fasttext
6,0.8605603860814326,8,0.7645768801214105,fasttext
5,0.8076872373719133,16,0.7645768801214105,fasttext
6,0.6386270871494008,8,0.7645768801214105,fasttext
7,0.6801375689703617,8,0.7645768801214105,fasttext
6,0.5526835339523934,2,0.7644349606550258,fasttext
8,0.959171920859894,8,0.7645768801214105,fasttext
8,0.9802034375463566,8,0.7645768801214105,fasttext
8,0.9968833488053624,8,0.7645768801214105,fasttext
7,0.8312115558370992,8,0.7645768801214105,fasttext
5,0.9390091984855276,8,0.7645768801214105,fasttext
6,0.7726443504889814,8,0.7645768801214105,fasttext
6,0.9627978730824563,16,0.7645768801214105,fasttext
8,0.8886875678461217,8,0.7645768801214105,fasttext
5,0.9816410768792752,8,0.7645768801214105,fasttext
7,0.6236828206373535,8,0.7645768801214105,fasttext
6,0.6932485218741106,8,0.7645768801214105,fasttext
6,0.7231234526995493,8,0.7645768801214105,fasttext
6,0.6801455955306674,8,0.7645768801214105,fasttext
6,0.6588010029086374,8,0.7645768801214105,fasttext
6,0.7041099523639384,8,0.7645768801214105,fasttext
5,0.9242516488312114,8,0.7645768801214105,fasttext
6,0.7942641103645526,16,0.7645768801214105,fasttext
7,0.9465814297966,8,0.7645768801214105,fasttext
6,0.900914051155811,8,0.7645768801214105,fasttext
5,0.7431558222340485,8,0.7645768801214105,fasttext
5,0.819992313612648,16,0.7645768801214105,fasttext
5,0.7651116015641078,16,0.7645768801214105,fasttext
5,0.8100793357660852,16,0.7645768801214105,fasttext
5,0.7860633120358967,16,0.7645768801214105,fasttext
5,0.8479462632347671,4,0.7633448784219025,fasttext
7,0.6402793871082298,8,0.7645768801214105,fasttext
6,0.6059826450720192,16,0.7645768801214105,fasttext
6,0.970862467221808,8,0.7645768801214105,fasttext
8,0.7123341978785962,8,0.7645768801214105,fasttext
9,0.662736864285074,2,0.7644349606550258,fasttext
6,0.9886315088921127,8,0.7645768801214105,fasttext
6,0.9956999249820054,8,0.7645768801214105,fasttext
6,0.9507327219575291,8,0.7645768801214105,fasttext
6,0.9300888208312278,8,0.7645768801214105,fasttext
5,0.9719809906600091,8,0.7645768801214105,fasttext
6,0.9099157129195252,8,0.7645768801214105,fasttext
7,0.9593429907807856,8,0.7645768801214105,fasttext
6,0.8729131265396631,16,0.7645768801214105,fasttext
5,0.9994818901634963,8,0.7645768801214105,fasttext
