min_samples,xi,umap_n_components,NMI,embedding
195,0.10201834885072769,16,0.6190539056196104,tfidf
181,0.033104302760237035,16,0.686550650692749,tfidf
188,0.024196423073892363,16,0.7646528946294784,tfidf
186,0.0644433944521303,16,0.6126121058973193,tfidf
174,0.353168716502241,16,0.46021863685472875,tfidf
189,0.023368289248822734,16,0.7654054436304443,tfidf
189,0.04689754111309044,16,0.714605493772005,tfidf
183,0.026112666638420018,16,0.7646049503352,tfidf
178,0.023980046210722878,16,0.7420209955687143,tfidf
184,0.04614728617529433,16,0.7136675408833879,tfidf
171,0.08076401524367985,16,0.6201323165010051,tfidf
182,0.06160212128067653,16,0.6126121058973193,tfidf
195,0.10231403681956419,16,0.6190539056196104,tfidf
187,0.12766095438558278,16,0.4602186368547287,tfidf
68,0.010640346594021176,16,0.5832021695082211,tfidf
191,0.03217499970646148,16,0.7164742478147565,tfidf
191,0.011678927627740093,16,0.743048576474121,tfidf
119,0.04442908957028127,16,0.5263385718548595,tfidf
187,0.02762581686168572,4,0.7662785072799649,tfidf
179,0.06980494864877837,4,0.7117807191719847,tfidf
186,0.03201000977862453,4,0.7662785072799649,tfidf
186,0.03470892622088602,4,0.7662785072799649,tfidf
182,0.055745015786520774,4,0.6649515903534806,tfidf
176,0.08756081016428531,4,0.6545774599196866,tfidf
166,0.03490803758678385,4,0.7304553366288927,tfidf
186,0.02713511487034416,4,0.7662785072799649,tfidf
186,0.030945139268741456,4,0.7662785072799649,tfidf
184,0.044483251912749974,4,0.7492095296112314,tfidf
187,0.06246409297936181,4,0.6871981337122285,tfidf
179,0.027631904906388383,4,0.7655738127054603,tfidf
179,0.07942290425062296,4,0.6545774599196866,tfidf
172,0.508984458893898,4,0.46021863685472875,tfidf
31,0.03916339643447636,4,0.40157179195499315,tfidf
182,0.0564433050773078,4,0.6649515903534806,tfidf
178,0.032128998945998855,4,0.7661418351774684,tfidf
175,0.03292557456490252,4,0.7659280340803787,tfidf
176,0.04062224888330433,4,0.7659280340803787,tfidf
151,0.04674900338031386,4,0.5582483729895923,tfidf
177,0.07128807204264712,4,0.7064507654438762,tfidf
161,0.0998778917162626,4,0.6478652561414832,tfidf
175,0.040020758851175835,4,0.7659280340803787,tfidf
168,0.01053089067588803,4,0.7670044079999968,tfidf
170,0.057602342307889354,4,0.6522781785066829,tfidf
167,0.04287481472603192,4,0.7296929873399673,tfidf
173,0.07140758935751135,4,0.7057338565553407,tfidf
174,0.011204805005217767,4,0.7668644230874553,tfidf
162,0.013008659545235508,4,0.7675538302909806,tfidf
161,0.01198177515917571,4,0.7675538302909806,tfidf
164,0.010556965405853325,4,0.7675538302909806,tfidf
154,0.015235077722850718,4,0.770284548347921,tfidf
162,0.012862253704565896,4,0.7675538302909806,tfidf
156,0.015877861011254088,4,0.770284548347921,tfidf
158,0.019393821143263032,4,0.7659881036074738,tfidf
153,0.011818449233540413,4,0.7708019103454774,tfidf
147,0.01252411928737817,4,0.701816852482008,tfidf
155,0.010315974333870059,4,0.7709788601346346,tfidf
154,0.014974228998424582,4,0.770284548347921,tfidf
155,0.01049038316959687,4,0.7709788601346346,tfidf
154,0.018466359154190995,4,0.770284548347921,tfidf
154,0.011943024364932546,4,0.7708661957226294,tfidf
155,0.010203648354347953,4,0.7709788601346346,tfidf
153,0.013681356791292027,4,0.7708019103454774,tfidf
154,0.010995740135694425,4,0.7709788601346346,tfidf
153,0.05399652030604001,4,0.7239333044900529,tfidf
148,0.05208616401132491,4,0.557629526371773,tfidf
138,0.021141515869637154,4,0.6418179340085381,tfidf
142,0.011284811616954153,4,0.633480059353161,tfidf
156,0.011022692371885521,4,0.7709788601346346,tfidf
154,0.010416401678421925,4,0.7709788601346346,tfidf
156,0.046170952014430236,4,0.7306298470663654,tfidf
152,0.05643910428167947,4,0.7239333044900529,tfidf
154,0.042362663504274756,4,0.7313460311235346,tfidf
141,0.0581676758048788,2,0.4869593706753734,tfidf
149,0.013170767987776093,4,0.7046925219680081,tfidf
189,0.7405125072219548,16,0.47276134078864507,fasttext
71,0.3368236749103589,8,0.7766720606197567,fasttext
150,0.8832488537361443,2,0.0,fasttext
96,0.08821289449818112,8,0.8343837397980275,fasttext
152,0.4144244342580914,4,0.7745540115422989,fasttext
77,0.8818108891340686,8,0.0,fasttext
37,0.3738361024280908,16,0.7652619495249963,fasttext
26,0.6485879190104402,16,0.7645768801214105,fasttext
84,0.10266842431970374,8,0.7613629240024479,fasttext
144,0.4914255673010257,8,0.7758027927116772,fasttext
116,0.024292183018305394,4,0.5786444159319406,fasttext
61,0.20329037632296848,8,0.7766720606197567,fasttext
109,0.2061210978486495,8,0.7766720606197567,fasttext
5,0.2685373858083945,2,0.28356758351779693,fasttext
58,0.0260888912159028,8,0.5533319054073877,fasttext
97,0.2522874433235543,8,0.7766720606197567,fasttext
125,0.3366703596039764,8,0.7766720606197567,fasttext
52,0.13712773383552948,4,0.5860996618835139,fasttext
81,0.5009447039139765,2,0.4656607095019623,fasttext
182,0.31699464393987686,8,0.7766720606197567,fasttext
130,0.12907243842360935,8,0.7766720606197567,fasttext
67,0.19843661934095083,8,0.7766720606197567,fasttext
96,0.23784789826460023,8,0.7766720606197567,fasttext
43,0.16632088898677047,8,0.5892858098471874,fasttext
20,0.07935173307129201,8,0.32601532546441475,fasttext
70,0.3050675789297983,8,0.7766720606197567,fasttext
92,0.1793176658842106,16,0.7766720606197567,fasttext
65,0.07588599972356799,4,0.6579694226063776,fasttext
50,0.2712473245429489,2,0.754687590392616,fasttext
35,0.39726756273207053,16,0.7652619495249963,fasttext
112,0.010157753314872703,8,0.766368704663253,fasttext
109,0.204491044518315,8,0.7766720606197567,fasttext
87,0.21637744124855476,8,0.7766720606197567,fasttext
132,0.15835367171085507,8,0.7766720606197567,fasttext
105,0.1255411487104957,8,0.7766720606197567,fasttext
163,0.3508616718896555,2,0.7733854673445238,fasttext
60,0.28751878508142387,8,0.7766720606197567,fasttext
75,0.22901377857506644,4,0.76018345652733,fasttext
121,0.07915526005618648,16,0.7766720606197567,fasttext
103,0.4453276258871324,8,0.7652619495249963,fasttext
80,0.35733016281139557,8,0.7766720606197567,fasttext
96,0.25502025962019254,8,0.7766720606197567,fasttext
143,0.17285818357407898,8,0.7766720606197567,fasttext
89,0.246842927916486,8,0.7766720606197567,fasttext
74,0.20703505871099168,8,0.7766720606197567,fasttext
102,0.30642738516359264,8,0.7766720606197567,fasttext
50,0.38076501557925296,4,0.7640289200799,fasttext
116,0.1330933139949732,2,0.7765273283031227,fasttext
84,0.2772333626656859,8,0.7766720606197567,fasttext
56,0.330282035105102,16,0.7652619495249963,fasttext
136,0.04660607084699392,8,0.7344430483523535,fasttext
125,0.33704523505165984,8,0.7766720606197567,fasttext
165,0.4179105316626285,8,0.7758027927116772,fasttext
121,0.24267145837799844,8,0.7766720606197567,fasttext
95,0.17680803750170612,8,0.7766720606197567,fasttext
111,0.11077373645140949,8,0.7766720606197567,fasttext
65,0.3054363794215375,8,0.7766720606197567,fasttext
37,0.2773179518916013,4,0.76018345652733,fasttext
153,0.15311840749933658,8,0.7766720606197567,fasttext
28,0.20486130787521684,2,0.7005923046079264,fasttext
79,0.3691552770036346,8,0.7766720606197567,fasttext
192,0.3077599449195006,8,0.7766720606197567,fasttext
175,0.2416797007457709,8,0.7766720606197567,fasttext
175,0.3379193731240996,8,0.7766720606197567,fasttext
183,0.18365216441052187,8,0.7766720606197567,fasttext
92,0.10255753466982415,16,0.7766720606197567,fasttext
71,0.220198483191218,8,0.7766720606197567,fasttext
106,0.4007864885878139,8,0.7766720606197567,fasttext
137,0.2597039203125011,8,0.7766720606197567,fasttext
100,0.15106659526294208,8,0.7766720606197567,fasttext
45,0.29340003463582026,4,0.7754219867303539,fasttext
129,0.11886879448845311,8,0.7766720606197567,fasttext
115,0.19494359499933475,8,0.7766720606197567,fasttext
150,0.2296219975163356,8,0.7766720606197567,fasttext
86,0.1500132555817133,8,0.7766720606197567,fasttext
120,0.2652851153502863,2,0.776994913423117,fasttext
110,0.268949957621258,2,0.776994913423117,fasttext
123,0.27556916337505466,2,0.7757032934022523,fasttext
108,0.2518609032880848,2,0.776994913423117,fasttext
112,0.22334938059882356,2,0.776994913423117,fasttext
107,0.2143575446552187,2,0.776994913423117,fasttext
108,0.21945078389993444,2,0.776994913423117,fasttext
108,0.2174709829406259,2,0.776994913423117,fasttext
109,0.25747403273374136,2,0.776994913423117,fasttext
108,0.2250533932196066,2,0.776994913423117,fasttext
114,0.1874074138897172,2,0.776994913423117,fasttext
100,0.2589489242884411,2,0.776994913423117,fasttext
120,0.22324696752157486,2,0.776994913423117,fasttext
116,0.17005968328703222,2,0.7765273283031227,fasttext
106,0.28655137933712327,2,0.776994913423117,fasttext
130,0.25538387709816834,2,0.7757032934022523,fasttext
109,0.21781202605318972,2,0.776994913423117,fasttext
92,0.19404261007584603,2,0.7765273283031227,fasttext
109,0.24316920895935498,2,0.776994913423117,fasttext
98,0.3144679902631895,2,0.776994913423117,fasttext
118,0.2209404288916836,2,0.776994913423117,fasttext
126,0.2678181992943008,2,0.776994913423117,fasttext
104,0.16814537336863306,2,0.7765273283031227,fasttext
112,0.28964392306426023,2,0.776994913423117,fasttext
107,0.14258634542490725,2,0.7765273283031227,fasttext
102,0.20401258067327224,2,0.776994913423117,fasttext
113,0.18550964242991635,2,0.776994913423117,fasttext
95,0.24149090302776471,2,0.776994913423117,fasttext
118,0.19134510908150423,2,0.776994913423117,fasttext
135,0.2254136017406447,2,0.7757032934022523,fasttext
112,0.16330092968759718,2,0.7765273283031227,fasttext
90,0.0959284885310259,2,0.7612057519202878,fasttext
124,0.12493633705315906,2,0.7765273283031227,fasttext
98,0.2693327682321878,2,0.776994913423117,fasttext
142,0.2094276804704958,2,0.776994913423117,fasttext
83,0.23366274782933785,2,0.7765273283031227,fasttext
101,0.24942726727532627,2,0.776994913423117,fasttext
105,0.2668926397409696,2,0.776994913423117,fasttext
109,0.25608289404660295,2,0.776994913423117,fasttext
114,0.2948566623358514,2,0.776994913423117,fasttext
119,0.32145309323473653,2,0.776994913423117,fasttext
101,0.2053849156092471,2,0.776994913423117,fasttext
95,0.17659217066822197,2,0.7765273283031227,fasttext
127,0.23062431092978394,2,0.776994913423117,fasttext
108,0.14235096745639997,2,0.7765273283031227,fasttext
115,0.18592440391029097,16,0.7766720606197567,fasttext
119,0.22343129244493515,2,0.776994913423117,fasttext
122,0.25349569616856116,2,0.7757032934022523,fasttext
105,0.2804812375385376,2,0.776994913423117,fasttext
98,0.20747769973416794,2,0.776994913423117,fasttext
111,0.2364121167693129,2,0.776994913423117,fasttext
120,0.15913047438152408,2,0.7765273283031227,fasttext
89,0.30169262180160183,2,0.776994913423117,fasttext
103,0.21712678193727664,4,0.7754219867303539,fasttext
116,0.06582433183043326,2,0.7765273283031227,fasttext
133,0.26277420858323086,2,0.7757032934022523,fasttext
107,0.2794754024238437,2,0.776994913423117,fasttext
111,0.2872508509314543,2,0.776994913423117,fasttext
100,0.3199140948077291,2,0.776994913423117,fasttext
106,0.24262542697471232,2,0.776994913423117,fasttext
93,0.19488909610028413,2,0.7765273283031227,fasttext
122,0.25713276243696503,2,0.7757032934022523,fasttext
112,0.3431488974724468,16,0.7758027927116772,fasttext
116,0.1769191124114716,2,0.7765273283031227,fasttext
127,0.220727322376219,2,0.776994913423117,fasttext
105,0.29630727990869665,2,0.776994913423117,fasttext
109,0.21981168341708257,2,0.776994913423117,fasttext
98,0.23915133873311323,2,0.776994913423117,fasttext
109,0.19682358283389048,2,0.776994913423117,fasttext
7,0.276612192156402,2,0.26118989772556267,fasttext
114,0.13455998553827064,2,0.7765273283031227,fasttext
102,0.256151197849061,2,0.776994913423117,fasttext
118,0.22687318686349395,2,0.776994913423117,fasttext
104,0.20384096256753748,4,0.7754219867303539,fasttext
124,0.16635060658879477,2,0.7765273283031227,fasttext
95,0.1863202392178152,2,0.7765273283031227,fasttext
111,0.24408129434892914,2,0.776994913423117,fasttext
108,0.26728701595410576,2,0.776994913423117,fasttext
101,0.2136609615932517,2,0.776994913423117,fasttext
114,0.23283047614931823,2,0.776994913423117,fasttext
108,0.3029783535455717,2,0.776994913423117,fasttext
120,0.24269145543552734,2,0.776994913423117,fasttext
111,0.2884669165715615,2,0.776994913423117,fasttext
104,0.2627444287710632,2,0.776994913423117,fasttext
98,0.1084063549040477,2,0.7765273283031227,fasttext
118,0.03994210916365664,16,0.7280356271955107,fasttext
100,0.24920158068537984,2,0.776994913423117,fasttext
91,0.3261597220102706,2,0.776994913423117,fasttext
86,0.21316319706488138,2,0.7765273283031227,fasttext
96,0.3167245272098441,2,0.776994913423117,fasttext
107,0.28195686231339673,2,0.776994913423117,fasttext
115,0.23072106477372425,2,0.776994913423117,fasttext
110,0.3541992351362676,2,0.7647969518183401,fasttext
103,0.19279054079303384,2,0.7765273283031227,fasttext
107,0.27601351215753794,2,0.776994913423117,fasttext
98,0.25282134583428983,2,0.776994913423117,fasttext
116,0.21639279933450623,2,0.776994913423117,fasttext
122,0.22458281641475258,2,0.7757032934022523,fasttext
113,0.18218998921398538,2,0.776994913423117,fasttext
129,0.158445430369466,2,0.776994913423117,fasttext
120,0.20464834656640518,2,0.776994913423117,fasttext
104,0.2344706087978321,4,0.7754219867303539,fasttext
110,0.26868267621477054,2,0.776994913423117,fasttext
117,0.2943349398160637,2,0.776994913423117,fasttext
113,0.30902965126249315,2,0.776994913423117,fasttext
100,0.25071776462961987,2,0.776994913423117,fasttext
124,0.26550882720320357,2,0.776994913423117,fasttext
126,0.2367216166094076,2,0.776994913423117,fasttext
109,0.21170438508573178,2,0.776994913423117,fasttext
106,0.2747830412496402,2,0.776994913423117,fasttext
139,0.25089836942171684,2,0.776994913423117,fasttext
117,0.19716085674519673,2,0.776994913423117,fasttext
130,0.21685407421110173,2,0.7757032934022523,fasttext
113,0.1696416457318139,16,0.7766720606197567,fasttext
121,0.28869184969077355,2,0.7757032934022523,fasttext
94,0.23159608718401972,2,0.776994913423117,fasttext
113,0.08670795931912853,2,0.7765273283031227,fasttext
105,0.33211966505183516,2,0.776994913423117,fasttext
110,0.26253836136032727,2,0.776994913423117,fasttext
102,0.29465039797122433,2,0.776994913423117,fasttext
118,0.06342765100091688,2,0.7765273283031227,fasttext
107,0.24236169391801302,2,0.776994913423117,fasttext
112,0.3083336445201577,2,0.776994913423117,fasttext
125,0.1183934697423689,2,0.7765273283031227,fasttext
98,0.27315360102838926,2,0.776994913423117,fasttext
