density_threshold,distance_threshold,umap_n_components,NMI,embedding
0.06349462578489108,0.9494774023818017,4,0.7162731365295935,BERT
0.030576840621961872,0.9286038261150703,4,0.7162731365295935,BERT
0.09035156954729692,0.9642463172804527,4,0.7355079866899495,BERT
0.0459036519980434,0.8167513423713922,4,0.7162731365295935,BERT
0.07445248022862577,0.999756813750746,4,0.7355079866899495,BERT
0.18260247011127753,0.9800711336670881,4,0.7355079866899495,BERT
0.1179914729299268,0.9636604746761722,4,0.7355079866899495,BERT
0.0736047843895944,0.9408943713599276,4,0.7162731365295935,BERT
0.024730635615106387,0.9820697193783999,4,0.7355079866899495,BERT
0.053651588011829496,0.9679508231910199,4,0.7355079866899495,BERT
0.09016321853023655,0.9999066737672887,4,0.7355079866899495,BERT
0.10665753833138275,0.919853896727169,4,0.7162731365295935,BERT
0.15764848821848249,0.7483967338265133,4,0.6919388893796989,BERT
0.04021206928626095,0.4472532918629723,4,0.6534530946067059,BERT
0.011765630653304118,0.9490453813697713,4,0.7162731365295935,BERT
0.06375838271017889,0.9771561045319593,4,0.7355079866899495,BERT
0.08346253112341828,0.9818387559882286,4,0.7355079866899495,BERT
0.13063936858011813,0.9613789382683592,4,0.7355079866899495,BERT
0.09326540205577105,0.9407918543037276,4,0.7162731365295935,BERT
0.04660059659292705,0.980488708116412,4,0.7355079866899495,BERT
0.025571077237881032,0.9063025134247811,4,0.7162731365295935,BERT
0.06413492631481951,0.9599197947097835,4,0.7355079866899495,BERT
0.14353757539638712,0.9342835955195322,2,0.7216357051140819,BERT
0.10557873614480709,0.9992042012982834,4,0.7355079866899495,BERT
0.08067009291123962,0.9738589479208744,8,0.7343676312328651,BERT
0.02999442757506022,0.885305226403488,4,0.7162731365295935,BERT
0.050615337000584085,0.968224363544984,4,0.7355079866899495,BERT
0.010377673823523594,0.9517614784912294,4,0.7162731365295935,BERT
0.055270851218136866,0.978941591840762,4,0.7355079866899495,BERT
0.5148078934880302,0.9224876466683456,4,0.7162731365295935,BERT
0.12401090385349293,0.9994983027038404,4,0.7355079866899495,BERT
0.07901904777731691,0.9525157333108728,4,0.7162731365295935,BERT
0.5945194954839836,0.9782312773330613,4,0.7355079866899495,BERT
0.03513969108058385,0.9339619097837379,4,0.7162731365295935,BERT
0.06663341208061321,0.963424129761879,4,0.7355079866899495,BERT
0.10403301521206805,0.6573628599295072,4,0.6837835697746268,BERT
0.02614572182947833,0.9826220458858647,4,0.7355079866899495,BERT
0.04026271674062058,0.9659105634768437,4,0.7355079866899495,BERT
0.02563621978081384,0.9849920305093298,4,0.7355079866899495,BERT
0.04897728736555085,0.9995028890744073,4,0.7355079866899495,BERT
0.06695108168702305,0.5568553920656981,4,0.669835249587888,BERT
0.014839249986940056,0.9467620449671568,4,0.7162731365295935,BERT
0.08732244203068666,0.9728978219170871,4,0.7355079866899495,BERT
0.010215857475222315,0.16975873736083208,4,0.48600032858534215,BERT
0.116070263223462,0.9165885130329281,4,0.7162731365295935,BERT
0.41083808739710725,0.9756355539051099,2,0.690050389293125,word2vec
0.12605081543138533,0.2607799929018791,8,0.53165386081011,word2vec
0.3545695661093376,0.5490414271303199,4,0.6755443660912425,word2vec
0.3689268336390042,0.4855487230494113,16,0.6512569416039218,word2vec
0.37994723524935525,0.633510533168235,2,0.644277379545006,word2vec
0.026899889581395747,0.7904552128056787,4,0.6779553413880038,word2vec
0.40804052408995595,0.9191193196100922,4,0.6890530244439779,word2vec
0.2413721180269809,0.2412451933247757,4,0.5356380227216825,word2vec
0.1350110429655549,0.2168982618462295,2,0.5852538399206922,word2vec
0.7324275051512201,0.8674380759268258,4,0.6890530244439779,word2vec
0.6375408088557715,0.9983058600041295,2,0.690050389293125,word2vec
0.5978529144044508,0.9995017010906343,2,0.690050389293125,word2vec
0.9569352851776494,0.9908166123519069,2,0.690050389293125,word2vec
0.6774384826164926,0.7788933957235579,2,0.6475745180136799,word2vec
0.5187782112948396,0.7481575066269333,16,0.6805809775304273,word2vec
0.5306808614706123,0.8794534183625651,8,0.6935205603909853,word2vec
0.4963993033294885,0.856070570693118,8,0.6935205603909853,word2vec
0.5181279150876688,0.8186897857647598,8,0.6935205603909853,word2vec
0.7484628157583932,0.6808586422114945,8,0.6792188154207426,word2vec
0.5548874238512554,0.8744765777473418,8,0.6935205603909853,word2vec
0.4703993001510246,0.6734234303981885,8,0.6617881064412666,word2vec
0.5207271538997049,0.8377497660667942,8,0.6935205603909853,word2vec
0.4856053666806476,0.8828020087294003,8,0.6935205603909853,word2vec
0.6059261848697123,0.7553094943085396,8,0.6935205603909853,word2vec
0.302257694584599,0.8989619409391555,8,0.6935205603909853,word2vec
0.5506885152131812,0.8091281354411097,8,0.6935205603909853,word2vec
0.4419209964149927,0.9161759416596147,8,0.6935205603909853,word2vec
0.48273779642947745,0.7129952305728263,16,0.6805809775304273,word2vec
0.3138665592272951,0.8330879455660032,8,0.6935205603909853,word2vec
0.45114820531887306,0.9488184419175387,8,0.6935205603909853,word2vec
0.6792058552831391,0.5982732198053857,8,0.6617881064412666,word2vec
0.5719530811560161,0.8427803917212218,8,0.6935205603909853,word2vec
0.539097737169364,0.9291970151408635,8,0.6935205603909853,word2vec
0.44869682292625074,0.7427868441442284,8,0.6935205603909853,word2vec
0.5612072648641908,0.835965197125599,8,0.6935205603909853,word2vec
0.39752377968668323,0.45693629778998024,16,0.6502331244655937,word2vec
0.514551691244768,0.9518063215372428,8,0.6935205603909853,word2vec
0.411393969779999,0.801799385010284,8,0.6935205603909853,word2vec
0.3452088456158835,0.8893657748551566,8,0.6935205603909853,word2vec
0.6070903882671094,0.7013604317546284,4,0.6779553413880038,word2vec
0.40893471763703554,0.9428581096355255,16,0.7100740258029306,word2vec
0.3913871556495715,0.9454076488787921,16,0.7100740258029306,word2vec
0.3616004540323024,0.964644331343246,16,0.7100740258029306,word2vec
0.26679290535072797,0.9549890275863009,16,0.7100740258029306,word2vec
0.2632876345143271,0.9557798623438806,16,0.7100740258029306,word2vec
0.20897135235645561,0.9666209834081791,16,0.7100740258029306,word2vec
0.24143533072920895,0.9332145706918984,16,0.7100740258029306,word2vec
0.3395793034971119,0.9889713563833442,16,0.7100740258029306,word2vec
0.2850985951163463,0.954733015228532,16,0.7100740258029306,word2vec
0.37893159680422756,0.9295840710162255,16,0.7100740258029306,word2vec
0.16695293616543716,0.9868534634048375,16,0.7100740258029306,word2vec
0.2543481923215429,0.9978580233944081,16,0.7100740258029306,word2vec
0.21567420569382023,0.9582023816954274,16,0.7100740258029306,word2vec
0.20351506635700578,0.9140675142577935,16,0.7100740258029306,word2vec
0.2724751910001829,0.9633752540294006,16,0.7100740258029306,word2vec
0.33700020766806726,0.8997811010258899,16,0.7100740258029306,word2vec
0.3006603431404609,0.8685891988454747,16,0.7100740258029306,word2vec
0.09436865239299502,0.9647591326154727,16,0.7100740258029306,word2vec
0.3714212065359861,0.7948775458342302,16,0.6938322961266367,word2vec
0.2640363590189239,0.8635440064094702,16,0.7100740258029306,word2vec
0.4069210266683858,0.9230333631295755,16,0.7100740258029306,word2vec
0.22575894975359562,0.9250494932867492,16,0.7100740258029306,word2vec
0.24601423980281248,0.9924667502604282,16,0.7100740258029306,word2vec
0.17922424849059884,0.8912481630336568,16,0.7100740258029306,word2vec
0.29815475020764803,0.9496025666306205,4,0.6890530244439779,word2vec
0.3341157510176137,0.8555467433067364,2,0.6774234304121551,word2vec
0.25289948276202406,0.9054187969654439,16,0.7100740258029306,word2vec
0.3204983235361131,0.9659480201807178,16,0.7100740258029306,word2vec
0.2866802023051204,0.9984052356332906,16,0.7100740258029306,word2vec
0.3615853982000044,0.8275028511669673,16,0.7100740258029306,word2vec
0.2232417707968768,0.9327860954939912,2,0.690050389293125,word2vec
0.35386647519339703,0.9633146566098874,16,0.7100740258029306,word2vec
0.315661446709177,0.9786230254328785,16,0.7100740258029306,word2vec
0.3887493218426748,0.9022885247616536,16,0.7100740258029306,word2vec
0.33618037287678804,0.9997288105331944,16,0.7100740258029306,word2vec
0.41753376930766967,0.8823014774112617,16,0.7100740258029306,word2vec
0.2733307878952087,0.9434151017461742,4,0.6890530244439779,word2vec
0.4332597608613096,0.8528758353874815,16,0.7100740258029306,word2vec
0.3654993624037868,0.9376693539939792,16,0.7100740258029306,word2vec
0.3859216324353776,0.9747954420622732,16,0.7100740258029306,word2vec
0.46813909155293654,0.7790450798379989,16,0.6793895667821948,word2vec
0.2892463997304278,0.941340069418722,16,0.7100740258029306,word2vec
0.27515150819839396,0.9091712160241451,16,0.7100740258029306,word2vec
0.23682535530544008,0.9726899167042179,16,0.7100740258029306,word2vec
0.19668472297117318,0.9194928661683374,16,0.7100740258029306,word2vec
0.31610622086138307,0.880422370786304,16,0.7100740258029306,word2vec
0.24071512161785066,0.9504136409108055,2,0.690050389293125,word2vec
0.34785630310688914,0.9744839077226917,16,0.7100740258029306,word2vec
0.15276465933155758,0.8145229119709061,16,0.7100740258029306,word2vec
0.1971540366782766,0.8703245027565932,4,0.6890530244439779,word2vec
0.2873448871646217,0.9020870410561143,16,0.7100740258029306,word2vec
0.3791314919954828,0.9333790777138276,16,0.7100740258029306,word2vec
0.42471575642256293,0.928200555053758,16,0.7100740258029306,word2vec
0.3228131364663658,0.9796994930851348,16,0.7100740258029306,word2vec
0.2585901582392153,0.953073048135677,16,0.7100740258029306,word2vec
0.39949455842969883,0.8442259201262661,16,0.7100740258029306,word2vec
0.3632798217360338,0.998153112805661,16,0.7100740258029306,word2vec
0.33615571873495415,0.8948955713963842,16,0.7100740258029306,word2vec
0.22164592307386924,0.9188489642081819,16,0.7100740258029306,word2vec
0.3015559582672642,0.9611928859045733,16,0.7100740258029306,word2vec
0.4514269873792383,0.8715329893950932,16,0.7100740258029306,word2vec
0.17431993495441386,0.9748391433179702,16,0.7100740258029306,word2vec
0.2504369744195061,0.9458249760443265,16,0.7100740258029306,word2vec
0.3732802690513,0.9846596713172668,16,0.7100740258029306,word2vec
0.27854007664923747,0.9193192082485615,16,0.7100740258029306,word2vec
0.30872137797400667,0.9859673179674314,16,0.7100740258029306,word2vec
0.26590011248711726,0.9379981050018875,2,0.690050389293125,word2vec
0.40506000171446477,0.8891877670712016,16,0.7100740258029306,word2vec
0.23349520574751292,0.9638602050922802,4,0.7109136262414715,word2vec
0.2065968267160948,0.9603774883220316,4,0.6890530244439779,word2vec
0.33702830952215057,0.9068875403089273,4,0.6890530244439779,word2vec
0.2942920314527073,0.998961563392969,4,0.7323242345351377,word2vec
0.23734915302778764,0.999956346286613,4,0.7323242345351377,word2vec
0.2423970055015517,0.9982886520396017,4,0.7323242345351377,word2vec
0.23744942779829317,0.9938639073131882,4,0.7323242345351377,word2vec
0.23367866713429075,0.9978746001069079,4,0.7323242345351377,word2vec
0.22522630553393605,0.9986777206380368,4,0.7323242345351377,word2vec
0.23336228849239624,0.99527105807217,4,0.7323242345351377,word2vec
0.2267225761605295,0.9968502281822744,4,0.7323242345351377,word2vec
0.23153150450127138,0.9959025682744719,4,0.7323242345351377,word2vec
0.1816881628598957,0.9947518381494677,4,0.7323242345351377,word2vec
0.18390039166404537,0.9951102973498495,4,0.7323242345351377,word2vec
0.1400693464967765,0.9905746887683274,4,0.7323242345351377,word2vec
0.1350911498895545,0.9983048292790836,4,0.7323242345351377,word2vec
0.12642136128946854,0.9961051879251095,4,0.7323242345351377,word2vec
0.15282771034915343,0.9958786244586177,4,0.7323242345351377,word2vec
0.1868391045835036,0.9809438623713163,4,0.7323242345351377,word2vec
0.10563566136108585,0.982282441505106,4,0.7323242345351377,word2vec
0.1632648123608209,0.9962310003188706,4,0.7323242345351377,word2vec
0.1907405530270862,0.9970878995563016,4,0.7323242345351377,word2vec
0.2114740281499084,0.9753280802663513,4,0.7323242345351377,word2vec
0.13592408449200527,0.9999851406974578,4,0.7323242345351377,word2vec
0.1291818274104421,0.9732678932939094,4,0.7323242345351377,word2vec
0.18398349696975763,0.9973291508440925,4,0.7323242345351377,word2vec
0.21729968964652124,0.9515511389463034,4,0.6890530244439779,word2vec
0.11045725149241882,0.9722800696573695,4,0.7109136262414715,word2vec
0.14429440076720793,0.9987495938122156,4,0.7323242345351377,word2vec
0.1766171299788665,0.9377801158981244,4,0.6890530244439779,word2vec
0.08338200589803668,0.9581345087501163,4,0.6890530244439779,word2vec
0.22982268267740327,0.9772444975124728,4,0.7323242345351377,word2vec
0.16919433972790185,0.9297577043736657,4,0.6890530244439779,word2vec
0.1521206162848547,0.9994214623811623,4,0.7323242345351377,word2vec
0.2064015013024294,0.9782693645578593,4,0.7323242345351377,word2vec
0.15731520110851607,0.955593773499648,4,0.6890530244439779,word2vec
0.12600521846521223,0.9831162010931511,4,0.7323242345351377,word2vec
0.19151615796823865,0.9993791731038214,4,0.7323242345351377,word2vec
0.23786056221295676,0.9614865399500712,4,0.6890530244439779,word2vec
0.07586881853791289,0.9434818571348252,4,0.6890530244439779,word2vec
0.16611926840005298,0.9768731380949428,4,0.7323242345351377,word2vec
0.21032849816609825,0.9160122253418647,4,0.6890530244439779,word2vec
0.24418616593408196,0.9449187098134311,4,0.6890530244439779,word2vec
0.18978545790964785,0.9819524393363391,4,0.7323242345351377,word2vec
0.1394896859516646,0.9994862039928494,4,0.7323242345351377,word2vec
0.1814340260612721,0.9693614187398674,4,0.7109136262414715,word2vec
0.21714774877643767,0.9794440925815294,4,0.7323242345351377,word2vec
0.259866695769403,0.9606812585117575,4,0.6890530244439779,word2vec
0.2297763409990191,0.9316013141122239,4,0.6890530244439779,word2vec
0.19280703304407945,0.998626085009628,4,0.7323242345351377,word2vec
0.14761900357322108,0.9770816274726968,4,0.7323242345351377,word2vec
0.1618344819094509,0.9452399351611709,4,0.6890530244439779,word2vec
0.1207368126558009,0.962776876399974,4,0.6890530244439779,word2vec
0.0995245364625235,0.9791769789112489,4,0.7323242345351377,word2vec
0.10630802325503777,0.9818893729299569,4,0.7323242345351377,word2vec
0.08116495728490505,0.9844137153360654,4,0.7323242345351377,word2vec
0.11969358159204171,0.9989588389681217,4,0.7323242345351377,word2vec
0.20069183244311167,0.6679707751929915,4,0.6779553413880038,word2vec
0.2480934070650592,0.5391813787299721,4,0.6755443660912425,word2vec
0.1407189008612178,0.9215427385628655,4,0.6890530244439779,word2vec
0.06607607706278759,0.9568274891159482,4,0.6890530244439779,word2vec
0.1751753223115184,0.7569140811850797,4,0.6779553413880038,word2vec
0.21676288558973475,0.9639946510907759,4,0.7109136262414715,word2vec
0.15781828006238724,0.997413684012791,4,0.7323242345351377,word2vec
0.17389475917014502,0.9824473050598154,4,0.7323242345351377,word2vec
0.056340086561712105,0.984548762165525,4,0.7323242345351377,word2vec
0.10939812310960531,0.9979457996765886,4,0.7323242345351377,word2vec
0.232583701281451,0.9526902063413883,4,0.6890530244439779,word2vec
0.15937214043161446,0.9385974208601876,4,0.6890530244439779,word2vec
0.19299053325675342,0.9643530416686364,4,0.7109136262414715,word2vec
0.12434826747757716,0.37866770296877295,4,0.6338706114255335,word2vec
0.26934977704272683,0.9984911999777399,4,0.7323242345351377,word2vec
0.1443316875009143,0.9756122095723702,4,0.7323242345351377,word2vec
0.21139737058911362,0.9993770056776675,4,0.7323242345351377,word2vec
0.1860932310558065,0.9774389480642761,4,0.7323242345351377,word2vec
0.24955599129899725,0.949502963144479,4,0.6890530244439779,word2vec
0.1960476545984466,0.9830671405059664,4,0.7323242345351377,word2vec
0.22743006157853235,0.6164551599511188,4,0.6779553413880038,word2vec
0.16881202679061708,0.9992078035512009,4,0.7323242345351377,word2vec
0.2838486721071872,0.9646217692925604,2,0.690050389293125,word2vec
0.13466259611306544,0.92942118866391,4,0.6890530244439779,word2vec
0.2039785511849791,0.9701607848496969,4,0.7109136262414715,word2vec
0.22702863376836668,0.9471162523071074,4,0.6890530244439779,word2vec
0.2086588881746758,0.9802392635154092,4,0.7323242345351377,word2vec
0.18131100027327263,0.9826437543249765,4,0.7323242345351377,word2vec
0.2565865939237761,0.9988366994454747,4,0.7323242345351377,word2vec
0.2402821362406298,0.9675775818973679,4,0.7109136262414715,word2vec
0.09531581751622853,0.961155776761007,4,0.6890530244439779,word2vec
0.15965506629730863,0.9982382522268388,4,0.7323242345351377,word2vec
0.2201635545785291,0.9790601456382405,4,0.7323242345351377,word2vec
0.19163603616328095,0.10346191186352394,4,0.40759353953809646,word2vec
0.14139666414468377,0.9425825048783072,4,0.6890530244439779,word2vec
0.42667670716853723,0.846107499040312,2,0.6374008563695176,tfidf
0.2041995260946838,0.014076313585486012,16,0.34692907484048535,tfidf
0.14009985420130625,0.8991812183909246,8,0.6356060253038844,tfidf
0.6594865636039738,0.6488342453940845,4,0.6070176393969154,tfidf
0.4584810275926895,0.8394995486628498,2,0.6372532858673479,tfidf
0.9742029243229567,0.2833818564672309,8,0.5149107367422009,tfidf
0.05798743241067942,0.5760725358903802,4,0.60867883813088,tfidf
0.7687121852450203,0.6841299945801159,16,0.6016116444815788,tfidf
0.7770745135627534,0.44360440155180586,2,0.5947940824170916,tfidf
0.5415765121626961,0.8574355249292105,4,0.6264659906854692,tfidf
0.4205060558778666,0.9945055955963191,2,0.6374008563695176,tfidf
0.3485591101477456,0.9992964220734087,2,0.6374008563695176,tfidf
0.32074730855368805,0.9761597299082188,2,0.6374008563695176,tfidf
0.39885041300911805,0.8029924826664525,2,0.6316832542571593,tfidf
0.26898565135549435,0.7753040598843134,2,0.6316832542571593,tfidf
0.5107903789310544,0.979456463507526,2,0.6374008563695176,tfidf
0.01728512514648811,0.7364628116071923,2,0.6316832542571593,tfidf
